Timestamp,Symbol,Cmp,%ch,Low 2%,Low5,Sl,Target,R_vol,Forward pe,Pe,Rsi,Sector,Industry,Adx,%ch sl,Rs,Srs,Ars,Is,Tps,Rs score,Scan_Date,Rs_score,Rscore_1mago,Rscore_3mago,Rscore_6mago,Rs_1m,Rs_3m,Rs_6m
2026-06-23T10:05:18.403,KIRLOSENG,2580.8,7.99,2450.0,1915.0,1988.8,3468.81,9.76,59.14,60.47,84.81,industrials,engines,35.9,29.77,118.5,0.91,1.79,2237.08,2118.5,48.15,2026-06-23,,,,,,,
2026-06-23T10:05:18.403,ACUTAAS,3298.0,1.49,3149.03,2962.4,3144.46,3528.32,0.22,51.24,74.69,64.94,healthcare,pharmaceuticals - indian - bulk drugs,40.82,4.88,90.39,0.84,1.27,3051.46,2868.56,46.26,2026-06-23,,,,,,,
2026-06-23T10:05:18.403,SYRMA,1375.6,2.95,1330.94,1284.0,1326.64,1449.04,0.68,65.01,79.3,78.95,consumer discretionary,electronics - components,53.68,3.69,57.81,0.74,0.63,1279.82,1227.29,36.62,2026-06-23,,,,,,,
2026-06-23T10:05:18.403,GVT&D,5568.5,1.35,5393.43,4898.5,5053.62,6340.82,0.27,101.32,114.06,67.72,industrials,electric equipment,32.38,10.19,81.45,0.75,0.71,5121.39,4867.56,33.09,2026-06-23,,,,,,,
2026-06-23T10:05:18.403,IDEA,14.85,0.2,14.44,14.45,14.78,14.95,0.15,0.77,4.68,64.88,telecom-service,telecommunications - service provider,40.97,0.45,49.16,0.14,0.7,14.02,13.51,28.13,2026-06-23,,,,,,,
2026-06-23T10:05:18.403,APARINDS,16525.0,2.18,16040.64,15612.0,15683.44,17787.35,0.46,65.48,66.49,74.78,industrials,electric equipment,48.83,5.37,79.01,0.74,0.89,15180.7,14383.47,27.34,2026-06-23,,,,,,,
2026-06-23T10:05:18.403,LAURUSLABS,1478.6,2.97,1406.3,1352.7,1394.78,1604.32,0.53,71.5,87.18,72.35,healthcare,pharmaceuticals - indian - bulk drugs & formln,34.94,6.01,49.84,0.3,0.66,1397.73,1337.27,26.62,2026-06-23,,,,,,,
2026-06-23T10:05:18.403,POWERINDIA,36990.0,0.63,36024.8,34740.0,34781.24,40303.14,0.13,124.73,165.86,61.59,industrials,electric equipment,20.38,6.35,65.16,0.84,0.96,35015.57,33739.74,26.28,2026-06-23,,,,,,,
2026-06-23T10:05:18.403,SCHNEIDER,1444.0,3.48,1376.9,1175.2,1153.56,1879.67,0.48,392.39,156.97,68.17,industrials,electric equipment,24.34,25.18,91.26,0.83,0.66,1304.66,1204.66,22.03,2026-06-23,,,,,,,
2026-06-23T10:05:18.403,RRKABEL,2388.3,1.49,2317.8,2195.0,2247.21,2599.93,0.32,40.21,54.06,78.3,industrials,cables - power,42.86,6.28,74.63,0.48,0.82,2217.39,2128.41,19.75,2026-06-23,,,,,,,
