Timestamp,Symbol,From52wh,3d range,5d,Sector,Industry,Free float,Scan_Date,Rs_score,Rscore_1mago,Rscore_3mago,Rscore_6mago,Rs_1m,Rs_3m,Rs_6m,Cmp,%ch,Low 2%,Low5,Sl,Target,R_vol,Forward pe,Pe,Rsi,Adx,%ch sl,Rs,Srs,Ars,Is,Tps,Rs score
2026-06-09T15:36:18.745,CEMPRO,0.0,12.29,20.01,realty,construction,6728.6,2026-06-09,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-09T15:36:18.745,MENONBE,0.0,25.39,25.39,auto,auto ancillaries,302.23,2026-06-09,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-09T15:36:18.745,RPEL,0.18,16.46,19.88,building materials,refractories / intermediates,1997.2,2026-06-09,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-09T15:36:18.745,BALAMINES,0.2,13.73,16.46,chemicals,chemicals,3322.51,2026-06-09,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-09T15:36:18.745,CHENNPETRO,0.25,9.4,9.4,energy,refineries,6015.61,2026-06-09,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-09T15:36:18.745,BELRISE,0.38,12.35,12.35,auto,auto ancillaries,7032.56,2026-06-09,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-09T15:36:18.745,J&KBANK,0.44,8.74,11.25,bank,banks - private sector,7028.16,2026-06-09,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-09T15:36:18.745,GRWRHITECH,0.47,9.69,14.6,industrials,packaging,5704.47,2026-06-09,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-09T15:36:18.745,SASKEN,0.6,12.16,12.16,i.t,computers - software - medium / small,2031.06,2026-06-09,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-09T15:36:18.745,PARAS,0.85,15.79,27.02,aerospace & defence,engineering,3918.98,2026-06-09,,,,,,,,,,,,,,,,,,,,,,,,,
