Timestamp,Symbol,From52wh,3d range,5d,Sector,Industry,Free float,Scan_Date,Cmp,%ch,Low 2%,Low5,Sl,Target,R_vol,Forward pe,Pe,Rsi,Adx,%ch sl,Rs,Srs,Ars,Is,Tps,Rs score,Rs_score,Rscore_1mago,Rscore_3mago,Rscore_6mago,Rs_1m,Rs_3m,Rs_6m
2026-08-18T10:36:25.153,SALSTEEL,0.01,14.69,26.76,metals & mining,steel - sponge iron,313.1,2026-08-18,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-18T10:36:25.153,SUBEXLTD,0.06,14.14,17.14,i.t,computers - software - medium / small,875.04,2026-08-18,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-18T10:36:25.153,FILATEX,0.13,8.07,8.32,textiles,textiles - manmade,1314.45,2026-08-18,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-18T10:36:25.153,ASIANENE,0.21,22.33,22.33,energy,oil drilling / allied services,953.97,2026-08-18,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-18T10:36:25.153,PONNIERODE,0.24,10.71,15.66,fmcg,sugar,169.78,2026-08-18,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-18T10:36:25.153,WELSPUNLIV,0.39,11.64,14.33,textiles,textiles - products,5755.59,2026-08-18,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-18T10:36:25.153,PARAS,0.45,10.08,16.71,aerospace & defence,engineering,5537.11,2026-08-18,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-18T10:36:25.153,GNFC,0.58,11.95,12.04,chemicals,chemicals,5282.2,2026-08-18,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-18T10:36:25.153,MMFL,0.6,19.17,19.17,industrials,castings & forgings,1406.16,2026-08-18,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-18T10:36:25.153,YASHO,0.71,11.85,11.85,chemicals,chemicals,1786.31,2026-08-18,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-18T10:36:25.153,AETHER,0.76,4.87,5.55,chemicals,chemicals,5480.11,2026-08-18,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-18T10:36:25.153,ACE,0.87,9.99,11.46,industrials,engineering,4832.73,2026-08-18,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-18T10:36:25.153,SHILPAMED,0.88,2.73,7.27,healthcare,pharmaceuticals - indian - formulations,9578.74,2026-08-18,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-18T10:36:25.153,HNDFDS,1.06,6.47,8.56,fmcg,diversified - large,2858.46,2026-08-18,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-18T10:36:25.153,MAWANASUG,1.07,13.68,17.46,fmcg,sugar,184.38,2026-08-18,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-18T10:36:25.153,CHENNPETRO,1.1,10.6,10.7,energy,refineries,6980.62,2026-08-18,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-18T10:36:25.153,MACPOWER,1.2,15.69,19.74,industrials,engineering,528.06,2026-08-18,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-18T10:36:25.153,RATNAVEER,1.21,22.25,24.02,metals & mining,steel - medium / small,982.76,2026-08-18,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-18T10:36:25.153,AVTNPL,1.3,32.26,32.41,fmcg,solvent extraction,347.4,2026-08-18,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-18T10:36:25.153,APOLLOPIPE,1.38,10.67,11.08,plastic products,plastics products,1174.54,2026-08-18,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-18T10:36:25.153,UNIPARTS,1.55,4.53,5.0,industrials,engineering,1272.34,2026-08-18,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-18T10:36:25.153,NEOGEN,1.55,16.64,22.2,chemicals,chemicals,3120.75,2026-08-18,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-18T10:36:25.153,HAPPYFORGE,1.6,13.67,20.14,industrials,castings & forgings,4585.29,2026-08-18,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-18T10:36:25.153,CYIENTDLM,1.92,10.58,11.87,aerospace & defence,electronics - components,2844.99,2026-08-18,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-18T10:36:25.153,AVALON,1.96,10.82,11.39,consumer discretionary,electronics - components,7757.73,2026-08-18,,,,,,,,,,,,,,,,,,,,,,,,,
