Timestamp,Symbol,From52wh,3d range,5d,Sector,Industry,Free float,Scan_Date
2026-07-14T06:25:45.867,HESTERBIO,0.0,22.41,23.11,healthcare,pharmaceuticals - indian - formulations,1001.69,2026-07-14
2026-07-14T06:25:45.867,JAYBARMARU,0.0,13.43,13.43,auto,auto ancillaries,867.59,2026-07-14
2026-07-14T06:25:45.867,IBULLSLTD,0.03,9.16,11.11,miscellaneous,diversified - medium / small,4851.56,2026-07-14
2026-07-14T06:25:45.867,VIPULLTD,0.06,18.8,27.56,realty,construction,205.24,2026-07-14
2026-07-14T06:25:45.867,HAPPYFORGE,0.44,5.96,8.33,industrials,castings & forgings,3238.76,2026-07-14
2026-07-14T06:25:45.867,WELSPUNLIV,0.47,7.34,8.14,textiles,textiles - products,5638.71,2026-07-14
2026-07-14T06:25:45.867,EQUITASBNK,0.48,9.13,10.45,bank,banks - private sector,9478.64,2026-07-14
2026-07-14T06:25:45.867,INDOBORAX,0.58,13.94,19.36,chemicals,chemicals,1049.65,2026-07-14
2026-07-14T06:25:45.867,NEOGEN,0.69,10.97,12.76,chemicals,chemicals,2766.39,2026-07-14
2026-07-14T06:25:45.867,INDNIPPON,0.76,23.32,26.82,auto,auto ancillaries,828.52,2026-07-14
2026-07-14T06:25:45.867,SHYAMMETL,0.83,11.71,13.31,metals & mining,steel - large,7301.91,2026-07-14
2026-07-14T06:25:45.867,CEMPRO,0.86,6.62,10.52,realty,construction,8852.04,2026-07-14
2026-07-14T06:25:45.867,MANGLMCEM,0.98,5.85,6.2,building materials,cement - north india,1592.69,2026-07-14
2026-07-14T06:25:45.867,CCL,1.01,5.09,6.44,fmcg,tea,8848.69,2026-07-14
2026-07-14T06:25:45.867,RPEL,1.02,3.66,4.86,building materials,refractories / intermediates,2243.06,2026-07-14
2026-07-14T06:25:45.867,KSL,1.17,10.4,15.32,metals & mining,steel - medium / small,1498.2,2026-07-14
2026-07-14T06:25:45.867,MBAPL,1.23,14.91,22.55,chemicals,fertilizers,293.86,2026-07-14
2026-07-14T06:25:45.867,SATIN,1.37,9.21,10.1,financials,finance & investments,1883.96,2026-07-14
2026-07-14T06:25:45.867,GNA,1.44,17.66,19.32,auto,auto ancillaries,717.36,2026-07-14
2026-07-14T06:25:45.867,NOVARTIND,1.49,16.7,16.95,healthcare,pharmaceuticals - multinational,1205.33,2026-07-14
2026-07-14T06:25:45.867,KDDL,1.55,10.89,11.99,consumer discretionary,miscellaneous,2050.49,2026-07-14
2026-07-14T06:25:45.867,SIGNPOST,1.61,5.29,15.34,miscellaneous,miscellaneous,680.08,2026-07-14
2026-07-14T06:25:45.867,ARMANFIN,1.66,17.51,18.42,financials,finance & investments,1611.98,2026-07-14
