Timestamp,Symbol,From52wh,3d range,5d,Sector,Industry,Free float,Scan_Date,Cmp,%ch,Low 2%,Low5,Sl,Target,R_vol,Forward pe,Pe,Rsi,Adx,%ch sl,Rs,Srs,Ars,Is,Tps,Rs score
2026-06-04T17:42:25.945,JNKINDIA,0.0,20.42,20.42,realty,engineering - turnkey services,759.95,2026-06-04,,,,,,,,,,,,,,,,,,
2026-06-04T17:42:25.945,MODISONLTD,0.0,14.92,27.82,industrials,electric equipment,536.26,2026-06-04,,,,,,,,,,,,,,,,,,
2026-06-04T17:42:25.945,CEMPRO,0.0,12.38,13.6,realty,construction,6301.01,2026-06-04,,,,,,,,,,,,,,,,,,
2026-06-04T17:42:25.945,ANTELOPUS,0.0,11.9,20.55,energy,oil drilling / allied services,967.47,2026-06-04,,,,,,,,,,,,,,,,,,
2026-06-04T17:42:25.945,BIRLACABLE,0.0,21.48,26.35,industrials,cables - telephone,237.9,2026-06-04,,,,,,,,,,,,,,,,,,
2026-06-04T17:42:25.945,VENUSREM,0.0,14.81,21.54,healthcare,pharmaceuticals - indian - formulations,1211.19,2026-06-04,,,,,,,,,,,,,,,,,,
2026-06-04T17:42:25.945,AFIL,0.0,6.8,9.62,financials,finance & investments,267.6,2026-06-04,,,,,,,,,,,,,,,,,,
2026-06-04T17:42:25.945,IDEAFORGE,0.0,15.86,15.86,aerospace & defence,engineering,2763.74,2026-06-04,,,,,,,,,,,,,,,,,,
2026-06-04T17:42:25.945,BBOX,0.35,7.13,10.75,i.t,computers - software - medium / small,5742.24,2026-06-04,,,,,,,,,,,,,,,,,,
2026-06-04T17:42:25.945,GVPIL,0.47,16.78,16.78,realty,engineering - turnkey services,1917.23,2026-06-04,,,,,,,,,,,,,,,,,,
2026-06-04T17:42:25.945,ACMESOLAR,0.5,17.47,17.47,realty,engineering - turnkey services,3501.31,2026-06-04,,,,,,,,,,,,,,,,,,
2026-06-04T17:42:25.945,NETWEB,0.62,9.07,22.59,i.t,computers - hardware,9275.87,2026-06-04,,,,,,,,,,,,,,,,,,
2026-06-04T17:42:25.945,RRKABEL,0.74,14.02,14.18,industrials,cables - power,9643.22,2026-06-04,,,,,,,,,,,,,,,,,,
2026-06-04T17:42:25.945,NITINSPIN,0.79,10.16,13.56,textiles,textiles - cotton/blended,1318.02,2026-06-04,,,,,,,,,,,,,,,,,,
2026-06-04T17:42:25.945,PAISALO,0.93,8.46,13.28,financials,finance & investments,2933.59,2026-06-04,,,,,,,,,,,,,,,,,,
2026-06-04T17:42:25.945,V2RETAIL,1.1,10.49,16.78,consumer discretionary,textiles - products,4540.55,2026-06-04,,,,,,,,,,,,,,,,,,
2026-06-04T17:42:25.945,GAYAPROJ,1.14,10.42,15.5,realty,construction,374.91,2026-06-04,,,,,,,,,,,,,,,,,,
2026-06-04T17:42:25.945,SHYAMMETL,1.18,5.39,5.96,metals & mining,steel - large,7107.9,2026-06-04,,,,,,,,,,,,,,,,,,
2026-06-04T17:42:25.945,SHILPAMED,1.2,7.72,8.39,healthcare,pharmaceuticals - indian - formulations,6156.34,2026-06-04,,,,,,,,,,,,,,,,,,
