Timestamp,Symbol,From52wh,3d range,5d,Sector,Industry,Free float,Scan_Date,Rs_score,Rscore_1mago,Rscore_3mago,Rscore_6mago,Rs_1m,Rs_3m,Rs_6m
2026-08-17T14:24:17.034,KRN,0.0,10.25,25.0,industrials,engineering,3462.43,2026-08-17,,,,,,,
2026-08-17T14:24:17.034,NRBBEARING,0.21,5.49,8.48,industrials,bearings,2582.15,2026-08-17,,,,,,,
2026-08-17T14:24:17.034,TFCILTD,0.44,10.63,11.32,financials,finance - term-lending institutions,5626.98,2026-08-17,,,,,,,
2026-08-17T14:24:17.034,DALMIASUG,0.45,12.33,15.55,fmcg,sugar,929.77,2026-08-17,,,,,,,
2026-08-17T14:24:17.034,SENORES,0.57,5.02,9.43,healthcare,pharmaceuticals - indian - formulations,3830.57,2026-08-17,,,,,,,
2026-08-17T14:24:17.034,AVALON,1.02,8.62,9.65,consumer discretionary,electronics - components,7637.35,2026-08-17,,,,,,,
2026-08-17T14:24:17.034,TVSSRICHAK,1.08,25.78,25.78,auto,tyres,1991.72,2026-08-17,,,,,,,
2026-08-17T14:24:17.034,SREEL,1.11,12.88,21.62,consumer discretionary,trading,152.82,2026-08-17,,,,,,,
2026-08-17T14:24:17.034,E2E,1.15,12.76,20.34,i.t,computers - software - medium / small,8588.27,2026-08-17,,,,,,,
2026-08-17T14:24:17.034,MAWANASUG,1.15,10.68,12.95,fmcg,sugar,174.98,2026-08-17,,,,,,,
2026-08-17T14:24:17.034,AVADHSUGAR,1.2,16.41,16.83,fmcg,sugar,565.63,2026-08-17,,,,,,,
2026-08-17T14:24:17.034,RISHABH,1.21,11.27,11.27,industrials,electric equipment,803.38,2026-08-17,,,,,,,
2026-08-17T14:24:17.034,MOREPENLAB,1.22,21.69,23.32,healthcare,pharmaceuticals - indian - bulk drugs & formln,3116.47,2026-08-17,,,,,,,
2026-08-17T14:24:17.034,ROLEXRINGS,1.23,5.19,16.74,auto,auto ancillaries,2335.48,2026-08-17,,,,,,,
2026-08-17T14:24:17.034,TI,1.28,9.41,16.34,fmcg,breweries & distilleries,9744.39,2026-08-17,,,,,,,
2026-08-17T14:24:17.034,RATNAVEER,1.36,16.94,19.53,metals & mining,steel - medium / small,938.37,2026-08-17,,,,,,,
2026-08-17T14:24:17.034,HAPPYFORGE,1.36,11.09,16.33,industrials,castings & forgings,4425.89,2026-08-17,,,,,,,
2026-08-17T14:24:17.034,CYIENTDLM,1.38,7.58,8.06,aerospace & defence,electronics - components,2763.26,2026-08-17,,,,,,,
2026-08-17T14:24:17.034,SETL,1.45,7.24,11.18,industrials,engineering,2434.76,2026-08-17,,,,,,,
2026-08-17T14:24:17.034,NETWEB,1.52,8.42,10.86,i.t,computers - hardware,9754.88,2026-08-17,,,,,,,
2026-08-17T14:24:17.034,ROSSTECH,1.66,10.79,10.79,aerospace & defence,engineering,1068.6,2026-08-17,,,,,,,
2026-08-17T14:24:17.034,SHILPAMED,1.67,7.27,7.32,healthcare,pharmaceuticals - indian - formulations,9503.22,2026-08-17,,,,,,,
2026-08-17T14:24:17.034,KINGFA,1.85,7.32,10.81,plastic products,plastics products,2719.71,2026-08-17,,,,,,,
2026-08-17T14:24:17.034,BALRAMCHIN,1.88,8.36,11.05,fmcg,sugar,7883.38,2026-08-17,,,,,,,
2026-08-17T14:24:17.034,DHAMPURSUG,1.9,6.55,8.09,fmcg,sugar,533.35,2026-08-17,,,,,,,
2026-08-17T14:24:17.034,RKFORGE,1.96,2.96,4.59,industrials,castings & forgings,7718.94,2026-08-17,,,,,,,
2026-08-17T14:24:17.034,MANORAMA,1.97,20.62,21.73,fmcg,food - processing - indian,5176.17,2026-08-17,,,,,,,
2026-08-17T14:24:17.034,MUFIN,2.02,3.43,6.05,financials,finance & investments,1432.31,2026-08-17,,,,,,,
2026-08-17T14:24:17.034,KANPRPLA,2.05,15.29,32.96,industrials,packaging,206.88,2026-08-17,,,,,,,
2026-08-17T14:24:17.034,VSSL,2.21,13.26,13.42,metals & mining,steel - medium / small,1709.24,2026-08-17,,,,,,,
2026-08-17T14:24:17.034,SALSTEEL,2.34,18.52,27.39,metals & mining,steel - sponge iron,303.15,2026-08-17,,,,,,,
