Timestamp,Symbol,Cmp,%ch,Low 2%,Low5,Sl,Target,R_vol,Forward pe,Pe,Rsi,Sector,Industry,Adx,%ch sl,Rs,Srs,Ars,Is,Tps,Rs score,Scan_Date,From52wh,3d range,5d,Free float
2026-06-10T01:21:55.182,ATHERENERG,1032.8,3.05,981.13,960.6,952.1,1153.84,0.63,-98.55,-74.04,63.31,auto,automobiles - scooters and 3 - wheelers,38.66,8.48,62.95,0.41,0.71,926.08,849.89,49.98,2026-06-10,,,,
2026-06-10T01:21:55.182,BELRISE,234.73,8.81,216.85,210.51,211.97,268.88,7.29,38.35,38.42,68.53,auto,auto ancillaries,11.71,10.74,58.5,0.34,0.45,216.0,203.72,33.88,2026-06-10,,,,
2026-06-10T01:21:55.182,SYRMA,1256.8,4.63,1171.1,1156.7,1134.83,1439.76,0.76,59.4,74.59,76.67,consumer discretionary,electronics - components,43.94,10.75,59.47,0.56,0.47,1160.75,1092.32,30.18,2026-06-10,,,,
2026-06-10T01:21:55.182,LAURUSLABS,1424.4,1.4,1371.8,1371.0,1422.81,1426.78,0.81,68.88,86.48,70.54,healthcare,pharmaceuticals - indian - bulk drugs & formln,51.0,0.11,45.42,0.28,0.48,1349.58,1309.06,29.68,2026-06-10,,,,
2026-06-10T01:21:55.182,GVT&D,4931.0,3.94,4685.87,4660.0,4878.52,5009.71,0.84,89.72,102.37,56.89,industrials,electric equipment,35.78,1.08,64.36,0.64,0.55,4414.16,4061.53,26.63,2026-06-10,,,,
2026-06-10T01:21:55.182,CHENNPETRO,1226.4,2.95,1161.4,1131.6,1100.31,1415.54,0.5,3.21,5.89,74.12,energy,refineries,23.0,11.46,25.72,0.22,0.6,1118.87,1049.81,20.25,2026-06-10,,,,
2026-06-10T01:21:55.182,APARINDS,13609.0,2.51,13020.28,13208.0,13070.79,14416.32,0.63,53.93,55.96,60.44,industrials,electric equipment,34.84,4.12,61.93,0.41,0.49,12395.54,11675.45,17.28,2026-06-10,,,,
2026-06-10T01:21:55.182,CEMPRO,1203.8,10.0,1082.41,1003.1,1043.51,1444.23,1.02,21.34,34.58,75.23,realty,construction,47.16,15.36,41.8,0.35,0.51,1054.48,942.49,16.25,2026-06-10,,,,
2026-06-10T01:21:55.182,SAILIFE,1229.7,2.94,1161.4,1109.2,1147.6,1352.85,0.92,62.36,74.03,69.54,healthcare,pharmaceuticals - indian - bulk drugs & formln,17.3,7.15,33.39,0.29,0.3,1142.64,1082.05,16.18,2026-06-10,,,,
2026-06-10T01:21:55.182,RBLBANK,361.0,4.65,339.03,337.05,341.75,389.87,0.82,22.79,25.17,64.27,bank,banks - private sector,20.44,5.63,11.06,0.09,0.29,337.63,321.11,15.42,2026-06-10,,,,
