Timestamp,Symbol,Cmp,%ch,Low 2%,Low5,Sl,Target,R_vol,Forward pe,Pe,Rsi,Sector,Industry,Adx,%ch sl,Rs,Srs,Ars,Is,Tps,Rs score,Scan_Date
2026-04-15T15:22:17.446,MCX,2846.4,2.92,2755.96,2570.0,2500.21,3365.69,1.0,9.05,15.05,69.81,financials,miscellaneous,14.14,13.85,88.04,0.47,0.78,2618.43,2490.06,40.0,2026-04-15
2026-04-15T15:22:17.446,NETWEB,3555.1,7.42,3296.13,3233.3,3130.24,4192.39,1.45,68.68,105.26,63.77,i.t,computers - hardware,13.18,13.57,18.5,-0.16,0.88,3230.63,3078.18,31.18,2026-04-15
2026-04-15T15:22:17.446,KIRLOSENG,1589.0,7.0,1470.0,1414.0,1370.13,1917.31,2.61,51.86,39.45,69.53,industrials,engines,16.9,15.97,80.28,0.66,0.7,1432.64,1339.58,28.32,2026-04-15
2026-04-15T15:22:17.446,ANANDRATHI,3654.9,1.75,3541.72,3320.6,3296.11,4193.08,1.62,73.33,75.04,83.95,financials,finance & investments,34.02,10.89,23.98,0.15,0.34,3393.21,3237.05,24.02,2026-04-15
2026-04-15T15:22:17.446,SYRMA,891.85,3.52,856.52,825.0,817.15,1003.89,0.98,41.83,56.57,66.13,consumer discretionary,electronics - components,15.44,9.14,6.82,-0.01,0.16,821.42,784.74,22.25,2026-04-15
2026-04-15T15:22:17.446,DATAPATTNS,3445.6,3.07,3332.0,3186.0,3097.41,3967.88,0.86,82.67,75.74,61.49,aerospace & defence,electronics - components,18.64,11.24,33.72,0.17,0.3,3101.79,2912.43,21.88,2026-04-15
2026-04-15T15:22:17.446,VEDL,766.0,1.79,726.28,717.3,687.82,883.27,1.3,13.1,20.73,69.15,metals & mining,mining / minerals / metals,15.98,11.37,75.17,0.47,0.69,718.93,685.63,21.46,2026-04-15
2026-04-15T15:22:17.446,BSE,3387.6,2.54,3283.49,3031.8,3019.04,3940.43,0.78,57.97,42.76,70.22,financials,miscellaneous,18.33,12.21,56.64,0.26,0.34,3118.96,2951.88,18.8,2026-04-15
2026-04-15T15:22:17.446,GALLANTT,780.3,14.94,657.09,636.6,609.77,1036.09,9.94,46.89,34.29,83.32,metals & mining,steel - medium / small,26.72,27.97,9.85,0.1,0.13,662.56,592.96,18.32,2026-04-15
2026-04-15T15:22:17.446,LTF,280.78,2.46,272.73,266.21,251.04,325.39,0.68,23.79,24.36,57.45,financials,finance & investments,18.57,11.85,20.56,-0.03,0.34,258.37,244.76,17.98,2026-04-15
