Timestamp,Symbol,Cmp,%ch7,Lch7,Sl,Target,7d_high,Forward pe,Pe,Rsi,Sector,Industry,Adx,%ch y_low,Srs,Ars,Srs y,Ars y,Lc,Low,%ch sl,%ch sl atr,Atr%,%ch_3low,Bollinger bandwidth,Scan_Date,%ch5,Lch5,5d_high,R_vol,Column26,High,Lod price,%ch,Initial_atr1.5sl,%ch_high,%ch 2 low,E_s50,Avg_true_range,Adr%,Brackets12,Ma_x,Rvol,M_cap,Va,Va_ma,Atr% x,Lod dist,Free float,Grand_total_number2,Max2,W rsi,Adr p - adr%,Low 2%,Low5,Rs,Is,Tps,Rs score
2026-08-03T23:55:58.76,NGLFINE,3292.8,,,3103.81,3349.19,,37.71,41.92,55.93,healthcare,pharmaceuticals - indian - bulk drugs,12.77,2.13,0.95,1.09,0.95,1.08,1.54,3177.5,3.95,-6.9,4.75,3.01,,2026-08-03,6.87,-4.32,3448.2,0.37,8.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-03T23:55:58.76,MASFIN,317.65,,,313.75,322.85,,13.28,14.72,48.8,financials,finance & investments,13.04,-1.66,-0.03,0.01,-0.03,-0.01,1.0,315.15,1.45,-4.61,2.99,2.98,,2026-08-03,3.74,-3.71,330.2,0.83,4.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-03T23:55:58.76,STEELCAS,325.9,,,300.88,322.02,,34.82,34.63,56.7,industrials,castings & forgings,33.31,0.54,0.57,0.44,0.57,0.42,1.76,306.05,3.51,-6.09,3.58,2.94,,2026-08-03,7.3,-4.06,334.2,0.21,5.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-03T23:55:58.76,RADICO,4459.1,,,4130.11,4168.89,,65.0,82.59,60.56,fmcg,breweries & distilleries,42.17,-2.06,0.29,0.23,0.29,0.22,0.77,4117.7,0.47,-3.44,2.23,2.74,,2026-08-03,8.31,-1.67,4494.4,1.5,11.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-03T23:55:58.76,BAJAJFINSV,2096.0,,,1881.07,1944.93,,26.73,31.91,58.58,financials,finance & investments,19.55,-0.99,-0.1,-0.13,-0.1,-0.14,1.49,1885.0,1.7,-3.96,2.08,2.72,,2026-08-03,9.57,-1.08,2096.0,0.58,8.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-24T05:45:53.639,PGEL,562.4,,,514.95,657.3,,61.94,81.39,,consumer discretionary,electronics - components,,13.37,-0.11,0.05,-0.08,0.06,,,2.09,,3.57,1.4,,2026-06-24,,,,,,573.0,561.25,-0.9,531.63,2.98,2.98,50.79,20.09,4.04,4.04,2.53,72.01,16046.32,0.93,-2.71,2.78,5.72,161449118,285318658,,,,,,,,,
2026-06-24T05:45:53.639,GRSE,2802.2,,,2651.73,3103.14,,26.47,42.91,,aerospace & defence,miscellaneous,,9.87,0.12,-0.01,0.18,0.01,,,2.68,,3.33,0.98,,2026-06-24,,,,,,2865.0,2790.2,-2.04,2650.06,2.68,2.68,61.13,93.45,3.01,3.01,0.65,43.48,32099.76,1.32,0.84,0.67,12.84,29210760,114552000,,,,,,,,,
2026-06-24T05:45:53.639,LALPATHLAB,1669.6,,,1581.82,1845.16,,53.1,35.37,,healthcare,healthcare,,5.2,0.11,0.02,0.09,0.02,,,1.74,,3.39,2.91,,2026-06-24,,,,,,1692.9,1664.0,-0.13,1583.08,3.23,3.23,115.07,56.54,3.47,3.47,2.04,26.48,27974.99,1.95,1.69,2.19,9.9,78392750,167555020,,,,,,,,,
2026-06-24T05:45:53.639,GMRAIRPORT,107.37,,,106.33,109.45,,92.56,631.59,,miscellaneous,miscellaneous,,3.01,-0.03,0.17,-0.02,0.18,,,2.89,,2.79,0.34,,2026-06-24,,,,,,110.1,107.01,-0.75,102.71,2.89,2.89,8.08,3.0,3.05,3.05,2.69,48.14,113371.72,2.39,1.81,2.91,12.0,3555596046,10558975952,,,,,,,,,
2026-06-24T05:45:53.639,JSWENERGY,568.9,,,563.44,579.83,,67.09,44.34,,power & utilities,power generation and supply,,0.64,0.1,0.02,0.13,0.04,,,3.25,,2.94,0.76,,2026-06-24,,,,,,585.4,567.0,-2.26,542.43,3.25,3.25,11.89,16.71,3.35,3.35,0.71,45.95,104306.83,3.03,2.81,0.73,11.37,537472638,1757292260,,,,,,,,,
2026-06-24T05:45:53.639,IIFL,533.75,,,523.61,554.04,,9.67,13.66,,financials,finance & investments,,2.82,-0.13,0.1,-0.12,0.11,,,2.85,,3.24,1.67,,2026-06-24,,,,,,546.15,531.0,-0.75,505.5,3.01,3.01,56.91,17.27,3.77,3.77,3.3,46.49,22699.83,3.08,0.8,3.69,15.93,319614908,425289575,,,,,,,,,
2026-06-24T05:45:53.639,ENGINERSIN,260.24,,,235.82,309.07,,18.75,21.16,,realty,engineering - turnkey services,,9.72,0.2,0.27,0.22,0.26,,,2.97,,4.06,4.85,,2026-06-24,,,,,,265.0,257.35,0.67,244.4,5.57,5.57,19.32,10.56,4.26,4.26,1.83,143.63,14626.59,3.18,2.26,1.98,27.37,273583789,562042373,,,,,,,,,
2026-06-24T05:45:53.639,SHAILY,2802.5,,,2868.74,2670.02,,80.16,75.8,,plastic products,plastics products,,-6.42,0.09,0.25,0.07,0.24,,,3.63,,5.16,3.72,,2026-06-24,,,,,,2849.9,2750.0,1.36,2574.66,3.63,3.63,168.61,144.69,5.51,5.51,1.17,43.45,12878.91,3.68,3.63,1.24,36.29,26012493,45955093,,,,,,,,,
2026-06-24T05:45:53.639,MANAPPURAM,319.35,,,304.7,348.65,,16.74,27.23,,financials,finance & investments,,5.24,0.01,0.06,0.04,0.09,,,3.94,,3.29,4.4,,2026-06-24,,,,,,330.9,318.35,-2.38,303.89,4.22,4.22,15.13,10.49,3.03,3.03,1.44,43.04,29997.7,3.74,3.59,1.51,9.53,640935088,939336102,,,,,,,,,
2026-06-24T05:45:53.639,ZENTEC,1922.6,,,1868.48,2030.83,,136.94,89.34,,aerospace & defence,miscellaneous,,7.03,0.3,0.28,0.34,0.31,,,4.18,,4.26,0.66,,2026-06-24,,,,,,1989.9,1910.0,-2.01,1804.62,4.18,4.18,241.26,81.96,4.73,4.73,2.94,62.63,17359.22,3.85,3.82,3.37,15.37,46486527,90290356,,,,,,,,,
2026-06-24T05:45:53.639,NAM-INDIA,1168.6,,,1117.25,1271.31,,48.37,48.61,,financials,finance & investments,,7.82,0.21,0.3,0.19,0.32,,,2.81,,2.94,0.93,,2026-06-24,,,,,,1193.6,1161.0,-1.67,1112.02,2.81,2.81,98.36,34.34,3.48,3.48,2.86,42.43,74570.24,4.29,4.08,3.13,22.13,179087901,638115996,,,,,,,,,
2026-06-24T05:45:53.639,SCI,320.6,,,292.66,376.49,,9.22,11.04,,transportation,shipping,,9.81,0.41,0.38,0.41,0.39,,,2.6,,4.0,3.59,,2026-06-24,,,,,,327.35,319.05,-0.68,299.34,4.25,4.25,14.49,12.83,4.17,4.17,1.13,47.23,14933.52,4.66,3.66,1.18,12.08,168856033,465799010,,,,,,,,,
2026-06-24T05:45:53.639,NAVINFLUOR,7500.5,,,7169.73,8162.04,,45.19,57.54,,chemicals,chemicals,,3.99,0.18,0.59,0.19,0.6,,,2.03,,2.85,2.77,,2026-06-24,,,,,,7625.0,7473.5,-0.94,7177.1,3.71,3.71,574.17,213.62,3.16,3.16,2.69,29.29,38438.99,4.81,3.24,2.91,12.64,37356850,51248574,,,,,,,,,
2026-06-24T05:45:53.639,KEI,5576.0,,,5411.06,5905.89,,46.87,58.02,,industrials,cables - power,,5.19,0.2,0.3,0.27,0.33,,,2.99,,2.9,1.93,,2026-06-24,,,,,,5708.0,5542.5,-1.49,5322.12,2.99,2.99,452.66,161.43,3.03,3.03,2.8,104.08,53306.89,4.83,4.56,3.05,20.75,62139603,95600595,,,,,,,,,
2026-06-24T05:45:53.639,NBCC,109.04,,,108.69,109.73,,30.63,40.99,,miscellaneous,miscellaneous,,1.86,-0.12,-0.05,-0.07,-0.04,,,2.58,,3.61,0.45,,2026-06-24,,,,,,111.35,108.55,-0.86,103.33,2.58,2.58,10.73,3.94,3.97,3.97,2.73,64.24,29440.8,4.84,4.63,3.03,12.45,1032631361,2700000000,,,,,,,,,
2026-06-24T05:45:53.639,DATAPATTNS,4831.0,,,4569.69,5353.62,,48.88,99.67,,aerospace & defence,electronics - components,,9.33,0.74,0.64,0.77,0.66,,,4.52,,4.72,2.36,,2026-06-24,,,,,,4932.9,4719.7,-0.72,4490.82,4.52,4.52,751.14,228.14,5.43,5.43,3.29,63.81,27045.86,5.11,3.99,3.9,48.78,32241586,55983969,,,,,,,,,
2026-06-24T05:45:53.639,GVT&D,5404.0,,,5039.47,6133.06,,98.33,112.19,,industrials,electric equipment,,9.94,0.7,0.66,0.76,0.69,,,5.61,,4.58,3.34,,2026-06-24,,,,,,5650.0,5350.0,-1.65,5049.96,5.61,5.61,733.83,247.46,4.85,4.85,2.97,115.02,138367.55,5.57,4.6,3.43,21.82,125462802,256046535,,,,,,,,,
2026-06-24T05:45:53.639,NIACL,195.1,,,164.02,257.27,,13.9,22.74,,financials,finance & investments,,35.52,0.15,-0.02,0.22,0.06,,,10.01,,6.49,8.75,,2026-06-24,,,,,,211.91,192.62,-8.02,181.27,10.01,10.01,31.19,12.66,5.1,5.1,2.46,212.06,32152.48,5.77,1.66,2.93,19.59,240000000,1648000000,,,,,,,,,
2026-06-24T05:45:53.639,ENRIN,3793.6,,,3647.82,4085.16,,90.15,103.11,,power & utilities,power generation and supply,,4.7,0.27,0.13,0.24,0.16,,,4.2,,3.75,1.16,,2026-06-24,,,,,,3909.9,3752.3,-1.81,3575.44,4.2,4.2,420.86,142.3,4.32,4.32,2.96,57.5,135097.87,6.23,5.66,3.33,29.02,89030592,356120505,,,,,,,,,
2026-06-24T05:45:53.639,TATACOMM,2023.2,,,1954.01,2161.57,,54.74,57.56,,telecom-service,telecommunications - service provider,,1.32,0.02,0.18,0.05,0.2,,,4.95,,4.24,5.32,,2026-06-24,,,,,,2076.0,1978.1,-1.87,1903.69,4.95,4.95,268.94,85.83,4.48,4.48,3.13,98.33,57661.2,6.39,6.18,3.61,52.54,117239507,285000000,,,,,,,,,
2026-06-24T05:45:53.639,NETWEB,4925.1,,,4809.17,5156.97,,99.06,135.68,,i.t,computers - hardware,,6.89,0.4,0.13,0.5,0.18,,,5.59,,5.29,0.49,,2026-06-24,,,,,,5175.0,4901.0,-3.64,4548.4,5.59,5.59,726.41,260.32,6.28,6.28,2.79,74.79,28043.86,6.42,6.08,3.27,9.26,18799145,56940687,,,,,,,,,
2026-06-24T05:45:53.639,TRITURBINE,717.65,,,661.1,830.74,,55.89,65.24,,industrials,electric equipment,,0.61,0.25,0.33,0.29,0.37,,,4.56,,4.96,8.27,,2026-06-24,,,,,,735.45,703.35,-2.67,667.88,10.95,10.95,97.74,35.6,4.92,4.92,2.75,38.81,22813.73,7.61,6.17,3.18,40.17,140388205,317894979,,,,,,,,,
2026-06-24T05:45:53.639,TDPOWERSYS,1354.1,,,1181.07,1700.16,,73.27,88.56,,industrials,electric equipment,,8.09,0.74,1.06,0.74,1.02,,,4.08,,4.74,7.48,,2026-06-24,,,,,,1374.0,1320.1,2.08,1254.79,9.06,9.06,165.39,64.24,5.68,5.68,2.57,93.44,21153.05,7.72,6.86,2.93,52.92,114236169,156214830,,,,,,,,,
2026-06-24T05:45:53.639,BBOX,1007.2,,,1010.26,1001.07,,54.74,74.06,,i.t,computers - software - medium / small,,-4.72,0.8,0.66,0.74,0.62,,,3.74,,5.32,3.21,,2026-06-24,,,,,,1017.3,980.6,2.57,930.4,4.24,4.24,174.09,53.61,5.96,5.96,3.25,46.9,17877.32,13.17,13.07,3.93,49.62,53257662,177495255,,,,,,,,,
2026-06-23T23:57:25.466,PGEL,562.4,,,514.95,657.3,,61.94,82.13,,consumer discretionary,electronics - components,,13.37,-0.11,0.05,-0.08,0.06,,,2.09,,3.57,1.4,,2026-06-23,,,,,,573.0,561.25,-0.9,531.63,2.98,2.98,50.79,20.09,4.04,4.04,2.53,72.01,16191.83,0.93,-2.71,2.78,5.72,161449118,285318658,,,,,,,,,
2026-06-23T23:57:25.466,GRSE,2802.2,,,2651.73,3103.14,,26.47,43.81,,aerospace & defence,miscellaneous,,9.87,0.12,-0.01,0.18,0.01,,,2.68,,3.33,0.98,,2026-06-23,,,,,,2865.0,2790.2,-2.04,2650.06,2.68,2.68,61.13,93.45,3.01,3.01,0.65,43.48,32768.75,1.32,0.84,0.67,12.84,29210760,114552000,,,,,,,,,
2026-06-23T23:57:25.466,LALPATHLAB,1669.6,,,1581.82,1845.16,,53.1,35.41,,healthcare,healthcare,,5.2,0.11,0.02,0.09,0.02,,,1.74,,3.39,2.91,,2026-06-23,,,,,,1692.9,1664.0,-0.13,1583.08,3.23,3.23,115.07,56.54,3.47,3.47,2.04,26.48,28011.85,1.95,1.69,2.19,9.9,78392750,167555020,,,,,,,,,
2026-06-23T23:57:25.466,GMRAIRPORT,107.37,,,106.33,109.45,,92.56,636.35,,miscellaneous,miscellaneous,,3.01,-0.03,0.17,-0.02,0.18,,,2.89,,2.79,0.34,,2026-06-23,,,,,,110.1,107.01,-0.75,102.71,2.89,2.89,8.08,3.0,3.05,3.05,2.69,48.14,114227.0,2.39,1.81,2.91,12.0,3555596046,10558975952,,,,,,,,,
2026-06-23T23:57:25.466,JSWENERGY,568.9,,,563.44,579.83,,67.09,45.37,,power & utilities,power generation and supply,,0.64,0.1,0.02,0.13,0.04,,,3.25,,2.94,0.76,,2026-06-23,,,,,,585.4,567.0,-2.26,542.43,3.25,3.25,11.89,16.71,3.35,3.35,0.71,45.95,106717.86,3.03,2.81,0.73,11.37,537472638,1757292260,,,,,,,,,
2026-06-23T23:57:25.466,IIFL,533.75,,,523.61,554.04,,9.67,13.77,,financials,finance & investments,,2.82,-0.13,0.1,-0.12,0.11,,,2.85,,3.24,1.67,,2026-06-23,,,,,,546.15,531.0,-0.75,505.5,3.01,3.01,56.91,17.27,3.77,3.77,3.3,46.49,22872.07,3.08,0.8,3.69,15.93,319614908,425289575,,,,,,,,,
2026-06-23T23:57:25.466,ENGINERSIN,260.24,,,235.82,309.07,,18.75,21.02,,realty,engineering - turnkey services,,9.72,0.2,0.27,0.22,0.26,,,2.97,,4.06,4.85,,2026-06-23,,,,,,265.0,257.35,0.67,244.4,5.57,5.57,19.32,10.56,4.26,4.26,1.83,143.63,14528.8,3.18,2.26,1.98,27.37,273583789,562042373,,,,,,,,,
2026-06-23T23:57:25.466,SHAILY,2802.5,,,2868.74,2670.02,,80.16,74.78,,plastic products,plastics products,,-6.42,0.09,0.25,0.07,0.24,,,3.63,,5.16,3.72,,2026-06-23,,,,,,2849.9,2750.0,1.36,2574.66,3.63,3.63,168.61,144.69,5.51,5.51,1.17,43.45,12705.66,3.68,3.63,1.24,36.29,26012493,45955093,,,,,,,,,
2026-06-23T23:57:25.466,MANAPPURAM,319.35,,,304.7,348.65,,16.74,27.89,,financials,finance & investments,,5.24,0.01,0.06,0.04,0.09,,,3.94,,3.29,4.4,,2026-06-23,,,,,,330.9,318.35,-2.38,303.89,4.22,4.22,15.13,10.49,3.03,3.03,1.44,43.04,30730.38,3.74,3.59,1.51,9.53,640935088,939336102,,,,,,,,,
2026-06-23T23:57:25.466,ZENTEC,1922.6,,,1868.48,2030.83,,136.94,91.18,,aerospace & defence,miscellaneous,,7.03,0.3,0.28,0.34,0.31,,,4.18,,4.26,0.66,,2026-06-23,,,,,,1989.9,1910.0,-2.01,1804.62,4.18,4.18,241.26,81.96,4.73,4.73,2.94,62.63,17715.87,3.85,3.82,3.37,15.37,46486527,90290356,,,,,,,,,
2026-06-23T23:57:25.466,NAM-INDIA,1168.6,,,1117.25,1271.31,,48.37,49.43,,financials,finance & investments,,7.82,0.21,0.3,0.19,0.32,,,2.81,,2.94,0.93,,2026-06-23,,,,,,1193.6,1161.0,-1.67,1112.02,2.81,2.81,98.36,34.34,3.48,3.48,2.86,42.43,75833.71,4.29,4.08,3.13,22.13,179087901,638115996,,,,,,,,,
2026-06-23T23:57:25.466,SCI,320.6,,,292.66,376.49,,9.22,11.12,,transportation,shipping,,9.81,0.41,0.38,0.41,0.39,,,2.6,,4.0,3.59,,2026-06-23,,,,,,327.35,319.05,-0.68,299.34,4.25,4.25,14.49,12.83,4.17,4.17,1.13,47.23,15035.99,4.66,3.66,1.18,12.08,168856033,465799010,,,,,,,,,
2026-06-23T23:57:25.466,NAVINFLUOR,7500.5,,,7169.73,8162.04,,45.19,58.09,,chemicals,chemicals,,3.99,0.18,0.59,0.19,0.6,,,2.03,,2.85,2.77,,2026-06-23,,,,,,7625.0,7473.5,-0.94,7177.1,3.71,3.71,574.17,213.62,3.16,3.16,2.69,29.29,38805.42,4.81,3.24,2.91,12.64,37356850,51248574,,,,,,,,,
2026-06-23T23:57:25.466,KEI,5576.0,,,5411.06,5905.89,,46.87,58.9,,industrials,cables - power,,5.19,0.2,0.3,0.27,0.33,,,2.99,,2.9,1.93,,2026-06-23,,,,,,5708.0,5542.5,-1.49,5322.12,2.99,2.99,452.66,161.43,3.03,3.03,2.8,104.08,54114.72,4.83,4.56,3.05,20.75,62139603,95600595,,,,,,,,,
2026-06-23T23:57:25.466,NBCC,109.04,,,108.69,109.73,,30.63,41.35,,miscellaneous,miscellaneous,,1.86,-0.12,-0.05,-0.07,-0.04,,,2.58,,3.61,0.45,,2026-06-23,,,,,,111.35,108.55,-0.86,103.33,2.58,2.58,10.73,3.94,3.97,3.97,2.73,64.24,29694.6,4.84,4.63,3.03,12.45,1032631361,2700000000,,,,,,,,,
2026-06-23T23:57:25.466,DATAPATTNS,4831.0,,,4569.69,5353.62,,48.88,100.4,,aerospace & defence,electronics - components,,9.33,0.74,0.64,0.77,0.66,,,4.52,,4.72,2.36,,2026-06-23,,,,,,4932.9,4719.7,-0.72,4490.82,4.52,4.52,751.14,228.14,5.43,5.43,3.29,63.81,27242.92,5.11,3.99,3.9,48.78,32241586,55983969,,,,,,,,,
2026-06-23T23:57:25.466,GVT&D,5404.0,,,5039.47,6133.06,,98.33,114.06,,industrials,electric equipment,,9.94,0.7,0.66,0.76,0.69,,,5.61,,4.58,3.34,,2026-06-23,,,,,,5650.0,5350.0,-1.65,5049.96,5.61,5.61,733.83,247.46,4.85,4.85,2.97,115.02,140684.77,5.57,4.6,3.43,21.82,125462802,256046535,,,,,,,,,
2026-06-23T23:57:25.466,NIACL,195.1,,,164.02,257.27,,13.9,24.72,,financials,finance & investments,,35.52,0.15,-0.02,0.22,0.06,,,10.01,,6.49,8.75,,2026-06-23,,,,,,211.91,192.62,-8.02,181.27,10.01,10.01,31.19,12.66,5.1,5.1,2.46,212.06,34955.73,5.77,1.66,2.93,19.59,240000000,1648000000,,,,,,,,,
2026-06-23T23:57:25.466,ENRIN,3793.6,,,3647.82,4085.16,,90.15,105.01,,power & utilities,power generation and supply,,4.7,0.27,0.13,0.24,0.16,,,4.2,,3.75,1.16,,2026-06-23,,,,,,3909.9,3752.3,-1.81,3575.44,4.2,4.2,420.86,142.3,4.32,4.32,2.96,57.5,137587.16,6.23,5.66,3.33,29.02,89030592,356120505,,,,,,,,,
2026-06-23T23:57:25.466,TATACOMM,2023.2,,,1954.01,2161.57,,54.74,58.65,,telecom-service,telecommunications - service provider,,1.32,0.02,0.18,0.05,0.2,,,4.95,,4.24,5.32,,2026-06-23,,,,,,2076.0,1978.1,-1.87,1903.69,4.95,4.95,268.94,85.83,4.48,4.48,3.13,98.33,58758.45,6.39,6.18,3.61,52.54,117239507,285000000,,,,,,,,,
2026-06-23T23:57:25.466,NETWEB,4925.1,,,4809.17,5156.97,,99.06,140.8,,i.t,computers - hardware,,6.89,0.4,0.13,0.5,0.18,,,5.59,,5.29,0.49,,2026-06-23,,,,,,5175.0,4901.0,-3.64,4548.4,5.59,5.59,726.41,260.32,6.28,6.28,2.79,74.79,29102.95,6.42,6.08,3.27,9.26,18799145,56940687,,,,,,,,,
2026-06-23T23:57:25.466,TRITURBINE,717.65,,,661.1,830.74,,55.89,67.03,,industrials,electric equipment,,0.61,0.25,0.33,0.29,0.37,,,4.56,,4.96,8.27,,2026-06-23,,,,,,735.45,703.35,-2.67,667.88,10.95,10.95,97.74,35.6,4.92,4.92,2.75,38.81,23438.4,7.61,6.17,3.18,40.17,140388205,317894979,,,,,,,,,
2026-06-23T23:57:25.466,TDPOWERSYS,1354.1,,,1181.07,1700.16,,73.27,86.76,,industrials,electric equipment,,8.09,0.74,1.06,0.74,1.02,,,4.08,,4.74,7.48,,2026-06-23,,,,,,1374.0,1320.1,2.08,1254.79,9.06,9.06,165.39,64.24,5.68,5.68,2.57,93.44,20721.9,7.72,6.86,2.93,52.92,114236169,156214830,,,,,,,,,
2026-06-23T23:57:25.466,BBOX,1007.2,,,1010.26,1001.07,,54.74,72.21,,i.t,computers - software - medium / small,,-4.72,0.8,0.66,0.74,0.62,,,3.74,,5.32,3.21,,2026-06-23,,,,,,1017.3,980.6,2.57,930.4,4.24,4.24,174.09,53.61,5.96,5.96,3.25,46.9,17430.03,13.17,13.07,3.93,49.62,53257662,177495255,,,,,,,,,
2026-06-09T07:41:54.969,IIFL,491.85,,,479.63,516.29,,8.91,12.59,,financials,finance & investments,,8.94,-0.2,0.06,-0.18,0.11,,,4.64,,4.6,0.38,,2026-06-09,,,,,,512.75,490.0,-4.85,460.38,4.64,4.64,31.93,22.63,4.27,4.27,1.41,49.52,20917.87,0.29,-0.25,1.51,8.17,319614908,425289575,,,,,,,,,
2026-06-09T07:41:54.969,GMRAIRPORT,100.32,,,96.48,108.0,,86.48,590.12,,miscellaneous,miscellaneous,,6.62,-0.1,0.06,-0.11,0.08,,,3.17,,3.54,3.15,,2026-06-09,,,,,,103.07,99.9,-1.68,95.39,3.17,3.17,4.58,3.55,3.2,3.2,1.29,232.13,105927.65,1.77,0.6,1.35,11.82,3555596046,10558975952,,,,,,,,,
2026-06-09T07:41:54.969,ANANTRAJ,537.3,,,520.04,571.83,,32.14,33.56,,realty,construction,,12.47,-0.08,-0.11,-0.06,-0.06,,,4.99,,5.12,1.09,,2026-06-09,,,,,,558.0,531.5,-5.75,500.7,4.99,4.99,37.14,27.5,4.39,4.39,1.35,116.41,19336.19,2.35,1.02,1.45,21.09,153279607,359876930,,,,,,,,,
2026-06-09T07:41:54.969,CHENNPETRO,1191.3,,,1076.85,1420.2,,3.12,5.72,,energy,refineries,,9.59,0.18,0.55,0.15,0.54,,,5.48,,4.28,5.28,,2026-06-09,,,,,,1224.9,1161.3,0.84,1118.56,8.24,8.24,149.88,51.0,3.93,3.93,2.94,71.01,17739.82,2.87,2.66,3.36,58.83,48713300,148911400,,,,,,,,,
2026-06-09T07:41:54.969,RBLBANK,344.95,,,339.87,355.1,,21.78,24.06,,bank,banks - private sector,,3.3,0.07,0.23,0.06,0.25,,,2.74,,3.06,0.48,,2026-06-09,,,,,,352.7,343.3,-1.82,328.8,2.74,2.74,19.07,10.57,3.08,3.08,1.8,51.06,21321.75,3.06,2.67,1.91,15.61,618111404,618111404,,,,,,,,,
2026-06-09T07:41:54.969,ENGINERSIN,239.37,,,219.65,278.81,,17.25,19.46,,realty,engineering - turnkey services,,7.15,0.09,0.12,0.1,0.11,,,5.04,,4.34,6.38,,2026-06-09,,,,,,243.85,232.16,0.67,223.6,5.04,5.04,8.65,10.39,4.56,4.56,0.83,90.92,13453.61,3.47,3.25,0.87,69.42,273583789,562042373,,,,,,,,,
2026-06-09T07:41:54.969,AMBER,7750.0,,,7135.79,8978.43,,50.93,150.22,,consumer discretionary,air-conditioners,,6.68,0.06,-0.09,0.02,-0.08,,,2.56,,3.77,3.88,,2026-06-09,,,,,,7799.5,7605.0,-0.92,7277.47,2.77,2.77,195.32,291.97,4.43,4.43,0.67,60.18,27273.54,3.61,2.2,0.69,49.66,21758430,35191667,,,,,,,,,
2026-06-09T07:41:54.969,MOTHERSON,139.01,,,141.85,133.33,,24.47,35.64,,auto,auto ancillaries,,2.35,0.09,0.23,0.13,0.28,,,3.49,,3.79,0.71,,2026-06-09,,,,,,142.85,138.03,-3.17,131.32,3.49,3.49,12.89,5.27,3.85,3.85,2.45,51.57,146717.31,4.19,2.64,2.7,18.61,5425228487,10554442601,,,,,,,,,
2026-06-09T07:41:54.969,KEI,5148.0,,,5218.67,5006.66,,43.28,53.57,,industrials,cables - power,,1.47,0.13,0.2,0.17,0.25,,,3.56,,3.33,0.8,,2026-06-09,,,,,,5289.0,5107.0,-3.51,4883.98,3.56,3.56,305.57,171.35,3.25,3.25,1.78,43.12,49215.19,4.21,3.74,1.9,23.93,62139603,95600595,,,,,,,,,
2026-06-09T07:41:54.969,ITDC,599.7,,,533.38,732.34,,45.43,62.4,,services,hotels,,17.94,-0.02,-0.08,0.08,0.03,,,10.27,,6.71,10.32,,2026-06-09,,,,,,652.0,591.25,-10.49,553.03,10.27,10.27,54.07,40.24,4.61,4.61,1.34,102.59,5143.59,4.29,0.94,1.48,21.0,11127719,85769400,,,,,,,,,
2026-06-09T07:41:54.969,TITAGARH,838.15,,,805.71,903.03,,52.78,66.63,,industrials,engineering,,5.66,-0.02,-0.14,-0.04,-0.14,,,5.55,,4.29,2.16,,2026-06-09,,,,,,866.0,820.45,0.03,787.51,5.55,5.55,86.61,35.93,4.2,4.2,2.41,71.74,11287.68,4.79,3.08,2.69,49.26,80186907,134673768,,,,,,,,,
2026-06-09T07:41:54.969,CUMMINSIND,5610.5,,,5644.56,5542.38,,59.86,65.85,,industrials,engines,,3.1,0.16,0.32,0.17,0.37,,,3.31,,3.41,0.97,,2026-06-09,,,,,,5740.5,5556.5,-3.0,5349.73,3.31,3.31,404.22,191.25,3.23,3.23,2.11,70.24,155523.06,5.23,4.99,2.28,28.24,135828000,277200000,,,,,,,,,
2026-06-09T07:41:54.969,CRAFTSMAN,8976.0,,,8837.56,9252.89,,43.28,51.08,,auto,auto ancillaries,,2.92,0.18,0.28,0.18,0.3,,,3.45,,3.96,1.5,,2026-06-09,,,,,,9178.0,8871.5,-0.98,8464.87,3.45,3.45,1007.33,355.84,3.95,3.95,2.83,33.34,21412.77,5.83,4.8,3.19,29.37,12237570,23855583,,,,,,,,,
2026-06-09T07:41:54.969,IFCI,73.8,,,70.55,80.31,,369.0,110.15,,financials,finance - term-lending institutions,,17.55,0.37,0.2,0.45,0.3,,,7.93,,6.2,0.75,,2026-06-09,,,,,,79.06,73.25,-7.29,68.36,7.93,7.93,12.58,4.58,5.31,5.31,2.75,143.83,19884.04,5.88,3.91,3.32,12.02,739037235,2694314331,,,,,,,,,
2026-06-09T07:41:54.969,EXIDEIND,385.9,,,380.95,395.8,,38.13,38.4,,auto,auto ancillaries,,7.34,-0.07,-0.12,-0.02,-0.09,,,2.58,,3.6,0.47,,2026-06-09,,,,,,394.0,384.1,-3.42,366.39,2.58,2.58,41.52,13.9,3.17,3.17,2.99,48.99,32801.5,6.07,4.12,3.35,12.95,459045334,850000000,,,,,,,,,
2026-06-09T07:41:54.969,TATACOMM,1905.8,,,1978.51,1760.38,,51.56,54.22,,telecom-service,telecommunications - service provider,,0.71,-0.05,0.09,-0.03,0.13,,,6.34,,4.67,2.59,,2026-06-09,,,,,,1975.5,1857.7,-3.39,1787.73,6.34,6.34,274.45,89.01,4.86,4.86,3.08,69.74,54315.3,6.47,4.82,3.6,54.04,117239507,285000000,,,,,,,,,
