Timestamp,Symbol,From52wh,3d range,5d,Sector,Industry,Free float,Scan_Date,Cmp,%ch,Low 2%,Low5,Sl,Target,R_vol,Forward pe,Pe,Rsi,Adx,%ch sl,Rs,Srs,Ars,Is,Tps,Rs score,Rs_score,Rscore_1mago,Rscore_3mago,Rscore_6mago,Rs_1m,Rs_3m,Rs_6m
2026-08-17T10:25:36.622,KRN,0.0,10.25,25.0,industrials,engineering,3462.43,2026-08-17,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-17T10:25:36.622,NELCO,0.09,10.78,11.07,telecom,telecommunications - service provider,1227.78,2026-08-17,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-17T10:25:36.622,UCAL,0.13,33.78,33.78,auto,auto ancillaries,101.01,2026-08-17,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-17T10:25:36.622,AVALON,0.15,7.22,8.24,consumer discretionary,electronics - components,7605.4,2026-08-17,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-17T10:25:36.622,AZAD,0.33,17.52,18.94,aerospace & defence,engineering,8284.33,2026-08-17,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-17T10:25:36.622,E2E,0.5,12.76,20.34,i.t,computers - software - medium / small,8644.28,2026-08-17,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-17T10:25:36.622,SENORES,0.65,3.04,7.37,healthcare,pharmaceuticals - indian - formulations,3755.46,2026-08-17,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-17T10:25:36.622,TFCILTD,0.77,8.01,8.68,financials,finance - term-lending institutions,5475.62,2026-08-17,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-17T10:25:36.622,MANORAMA,0.79,17.43,18.5,fmcg,food - processing - indian,5099.8,2026-08-17,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-17T10:25:36.622,SETL,0.86,7.24,11.18,industrials,engineering,2449.35,2026-08-17,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-17T10:25:36.622,VARROC,1.09,4.65,7.55,auto,auto ancillaries,3305.15,2026-08-17,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-17T10:25:36.622,HAPPYFORGE,1.11,11.09,16.33,industrials,castings & forgings,4437.08,2026-08-17,,,,,,,,,,,,,,,,,,,,,,,,,
