Timestamp,Symbol,Cmp,%ch,Low 2%,Low5,Sl,Target,R_vol,Forward pe,Pe,Rsi,Sector,Industry,Adx,%ch sl,Rs,Srs,Ars,Is,Tps,Rs score,Scan_Date,From52wh,3d range,5d,Free float
2026-05-13T09:45:58.089,ACUTAAS,2799.6,2.09,2688.24,2640.0,2667.35,2997.98,0.17,43.5,63.02,68.55,healthcare,pharmaceuticals - indian - bulk drugs,30.5,4.96,97.02,0.47,0.89,2587.59,2478.88,33.9,2026-05-13,,,,
2026-05-13T09:45:58.089,SYRMA,1080.4,0.48,1053.5,1059.0,1069.06,1097.41,0.31,51.06,63.81,69.2,consumer discretionary,electronics - components,42.42,1.06,31.52,0.2,0.39,968.48,908.8,26.62,2026-05-13,,,,
2026-05-13T09:45:58.089,VEDL,314.05,2.95,302.62,294.2,295.26,342.23,0.23,4.58,6.85,66.61,metals & mining,mining / minerals / metals,29.01,6.36,79.35,0.53,0.86,289.27,271.29,26.46,2026-05-13,,,,
2026-05-13T09:45:58.089,APARINDS,12699.0,1.93,12194.14,12395.0,12684.11,12721.33,0.13,61.04,51.41,63.17,industrials,electric equipment,45.27,0.12,49.95,0.37,0.52,11831.5,11248.88,26.21,2026-05-13,,,,
2026-05-13T09:45:58.089,SCI,333.65,2.55,320.07,311.05,327.37,343.07,0.33,9.6,11.2,67.84,transportation,shipping,38.23,1.92,51.12,0.17,0.5,292.33,270.6,22.27,2026-05-13,,,,
2026-05-13T09:45:58.089,CRAFTSMAN,8701.5,0.16,8459.85,7704.5,8209.74,9439.15,0.15,41.96,49.44,70.65,auto,auto ancillaries,38.99,5.99,32.05,0.12,0.23,7819.41,7301.35,18.99,2026-05-13,,,,
2026-05-13T09:45:58.089,GABRIEL,1108.0,0.85,1076.04,1080.0,1091.23,1133.15,0.12,72.7,63.11,66.9,auto,auto ancillaries,32.37,1.54,-14.11,-0.19,-0.06,1029.03,984.2,18.36,2026-05-13,,,,
2026-05-13T09:45:58.089,BHEL,394.0,0.57,384.65,383.45,398.24,387.64,0.13,26.55,85.16,74.79,industrials,electric equipment,52.08,-1.06,64.84,0.27,0.76,363.83,346.06,18.09,2026-05-13,,,,
2026-05-13T09:45:58.089,WELCORP,1333.2,1.05,1288.9,1276.1,1339.48,1323.78,0.12,19.41,17.87,83.09,industrials,steel - large,61.63,-0.47,56.58,0.33,0.45,1251.55,1199.02,17.66,2026-05-13,,,,
2026-05-13T09:45:58.089,BSE,3855.8,0.1,3770.26,3832.3,3877.59,3823.11,0.15,49.82,63.55,71.03,financials,miscellaneous,40.13,-0.56,65.49,0.34,0.63,3652.39,3532.03,17.54,2026-05-13,,,,
2026-05-13T09:45:58.089,HINDALCO,1050.7,0.89,1026.06,1022.1,1055.7,1043.2,0.15,28.46,14.38,58.8,metals & mining,aluminium and aluminium products,27.16,-0.47,35.78,0.22,0.42,1001.01,974.04,15.44,2026-05-13,,,,
