Timestamp,Symbol,From52wh,3d range,5d,Sector,Industry,Free float,Scan_Date,Rs_score,Rscore_1mago,Rscore_3mago,Rscore_6mago,Rs_1m,Rs_3m,Rs_6m
2026-06-11T22:26:00.136,SIGMAADV,0.0,13.47,16.47,aerospace & defence,electronics - components,2446.11,2026-06-11,,,,,,,
2026-06-11T22:26:00.136,KSHITIJPOL,0.14,10.09,21.01,miscellaneous,printing & stationery,110.9,2026-06-11,,,,,,,
2026-06-11T22:26:00.136,VENUSREM,1.26,10.56,11.36,healthcare,pharmaceuticals - indian - formulations,1335.2,2026-06-11,,,,,,,
2026-06-11T22:26:00.136,SANDHAR,1.4,7.34,9.31,auto,auto ancillaries,1309.77,2026-06-11,,,,,,,
2026-06-11T22:26:00.136,AKUMS,1.92,14.21,14.4,healthcare,pharmaceuticals - indian - bulk drugs & formln,2371.74,2026-06-11,,,,,,,
2026-06-11T22:26:00.136,NEOGEN,2.23,9.12,14.4,chemicals,chemicals,2610.32,2026-06-11,,,,,,,
2026-06-11T22:26:00.136,SILVERTUC,2.74,7.43,12.5,i.t,computers - software - medium / small,609.37,2026-06-11,,,,,,,
2026-06-11T22:26:00.136,SENORES,2.86,18.04,19.37,healthcare,pharmaceuticals - indian - formulations,2896.32,2026-06-11,,,,,,,
2026-06-11T22:26:00.136,MANCREDIT,3.22,6.28,9.43,financials,finance & investments,202.99,2026-06-11,,,,,,,
2026-06-11T22:26:00.136,SIS,3.52,8.76,11.9,miscellaneous,miscellaneous,1702.89,2026-06-11,,,,,,,
2026-06-11T22:26:00.136,RATEGAIN,3.65,8.23,8.23,i.t,computers - software - medium / small,4677.67,2026-06-11,,,,,,,
2026-06-11T22:26:00.136,PAISALO,4.08,4.99,10.21,financials,finance & investments,3099.95,2026-06-11,,,,,,,
2026-06-11T22:26:00.136,CEIGALL,4.26,10.25,10.78,realty,construction,1156.39,2026-06-11,,,,,,,
2026-06-11T22:26:00.136,KOVAI,4.26,7.04,12.71,healthcare,healthcare,2756.78,2026-06-11,,,,,,,
2026-06-11T22:26:00.136,KERNEX,4.7,7.3,10.08,consumer discretionary,electronics - components,2263.88,2026-06-11,,,,,,,
2026-06-11T22:26:00.136,CARYSIL,4.83,15.39,16.29,consumer discretionary,domestic appliances,1941.9,2026-06-11,,,,,,,
2026-06-11T22:26:00.136,ABSLAMC,4.89,7.56,9.23,financials,finance & investments,7772.2,2026-06-11,,,,,,,
2026-06-11T22:26:00.136,RRKABEL,4.99,6.98,8.52,industrials,cables - power,9231.55,2026-06-11,,,,,,,
2026-06-11T22:26:00.136,VTL,5.03,5.89,7.13,textiles,textiles - cotton/blended,6204.93,2026-06-11,,,,,,,
2026-06-11T22:26:00.136,YASHO,5.37,10.07,12.37,chemicals,chemicals,987.83,2026-06-11,,,,,,,
2026-06-11T22:26:00.136,GRINDWELL,5.37,4.37,5.22,industrials,abrasives and grinding wheels,8806.19,2026-06-11,,,,,,,
2026-06-11T22:26:00.136,GVPIL,5.41,7.38,9.46,realty,engineering - turnkey services,1870.23,2026-06-11,,,,,,,
2026-06-11T22:26:00.136,NITINSPIN,5.48,6.62,8.58,textiles,textiles - cotton/blended,1299.04,2026-06-11,,,,,,,
2026-06-11T22:26:00.136,BLISSGVS,5.67,7.83,11.74,healthcare,pharmaceuticals - indian - formulations,2985.33,2026-06-11,,,,,,,
2026-06-11T22:26:00.136,DIVGIITTS,5.68,5.99,6.39,auto,auto ancillaries,967.01,2026-06-11,,,,,,,
2026-06-11T22:26:00.136,TALBROAUTO,6.02,13.53,13.53,auto,auto ancillaries,915.6,2026-06-11,,,,,,,
2026-06-11T22:26:00.136,GALAPREC,6.04,6.71,8.03,industrials,fasteners,526.02,2026-06-11,,,,,,,
2026-06-11T22:26:00.136,GAYAPROJ,6.3,8.64,11.95,realty,construction,377.25,2026-06-11,,,,,,,
2026-06-11T22:26:00.136,AARVI,6.38,15.23,16.09,miscellaneous,miscellaneous,55.8,2026-06-11,,,,,,,
2026-06-11T22:26:00.136,CEMPRO,6.53,13.84,17.29,realty,construction,6569.3,2026-06-11,,,,,,,
