Timestamp,Symbol,From52wh,3d range,5d,Sector,Industry,Free float,Scan_Date,Cmp,%ch,Low 2%,Low5,Sl,Target,R_vol,Forward pe,Pe,Rsi,Adx,%ch sl,Rs,Srs,Ars,Is,Tps,Rs score,Rs_score,Rscore_1mago,Rscore_3mago,Rscore_6mago,Rs_1m,Rs_3m,Rs_6m
2026-06-24T10:09:15.706,SIGMAADV,0.0,12.55,28.42,aerospace & defence,electronics - components,3082.68,2026-06-24,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-24T10:09:15.706,MANCREDIT,0.02,14.75,14.75,financials,finance & investments,221.98,2026-06-24,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-24T10:09:15.706,CAPLIPOINT,0.26,5.4,10.74,healthcare,pharmaceuticals - indian - formulations,5778.9,2026-06-24,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-24T10:09:15.706,AETHER,0.34,11.09,14.03,chemicals,chemicals,4287.62,2026-06-24,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-24T10:09:15.706,ARVIND,0.35,4.71,6.55,textiles,textiles - cotton/blended,8354.97,2026-06-24,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-24T10:09:15.706,INDSWFTLAB,0.63,7.25,24.38,healthcare,pharmaceuticals - indian - bulk drugs & formln,991.18,2026-06-24,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-24T10:09:15.706,ICIL,0.82,9.1,22.12,textiles,textiles - cotton/blended,3395.36,2026-06-24,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-24T10:09:15.706,SANSTAR,1.08,8.37,11.69,fmcg,miscellaneous,668.22,2026-06-24,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-24T10:09:15.706,UFBL,1.41,13.59,19.33,consumer discretionary,hotels,1835.26,2026-06-24,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-24T10:09:15.706,WELSPUNLIV,1.52,5.41,13.39,textiles,textiles - products,5344.69,2026-06-24,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-24T10:09:15.706,AMBIKCO,1.59,4.58,6.49,textiles,textiles - cotton/blended,489.56,2026-06-24,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-24T10:09:15.706,PAISALO,1.59,3.0,3.51,financials,finance & investments,3180.48,2026-06-24,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-24T10:09:15.706,ALIVUS,1.69,6.15,8.42,healthcare,pharmaceuticals - indian - bulk drugs & formln,3481.84,2026-06-24,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-24T10:09:15.706,NITINSPIN,1.8,5.05,5.7,textiles,textiles - cotton/blended,1371.57,2026-06-24,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-24T10:09:15.706,RISHABH,1.93,5.72,7.39,industrials,electric equipment,701.08,2026-06-24,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-24T10:09:15.706,SENORES,2.09,4.78,7.33,healthcare,pharmaceuticals - indian - formulations,3322.77,2026-06-24,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-24T10:09:15.706,MARKSANS,2.13,8.98,8.98,healthcare,pharmaceuticals - indian - formulations,6857.56,2026-06-24,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-24T10:09:15.706,ACMESOLAR,2.21,6.47,10.38,realty,engineering - turnkey services,7185.55,2026-06-24,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-24T10:09:15.706,YATHARTH,2.23,5.03,6.21,healthcare,healthcare,3705.9,2026-06-24,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-24T10:09:15.706,SHILPAMED,2.36,10.17,10.6,healthcare,pharmaceuticals - indian - formulations,6846.56,2026-06-24,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-24T10:09:15.706,VTL,2.63,4.39,6.36,textiles,textiles - cotton/blended,6588.16,2026-06-24,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-24T10:09:15.706,STYLAMIND,2.64,7.03,7.52,building materials,miscellaneous,2542.51,2026-06-24,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-24T10:09:15.706,MARINE,3.14,14.03,17.77,industrials,electric equipment,187.47,2026-06-24,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-24T10:09:15.706,CEMPRO,3.22,6.13,9.91,realty,construction,6986.84,2026-06-24,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-24T10:09:15.706,TALBROAUTO,3.26,10.94,14.29,auto,auto ancillaries,992.84,2026-06-24,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-24T10:09:15.706,KDDL,3.37,10.43,14.61,consumer discretionary,miscellaneous,1932.46,2026-06-24,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-24T10:09:15.706,SBCL,3.42,6.97,7.95,metals & mining,mining / minerals / metals,2924.84,2026-06-24,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-24T10:09:15.706,GANDHAR,3.57,6.05,18.14,energy,refineries,585.5,2026-06-24,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-24T10:09:15.706,KERNEX,3.59,9.52,13.49,consumer discretionary,electronics - components,2472.37,2026-06-24,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-24T10:09:15.706,POKARNA,3.59,17.4,23.55,consumer discretionary,miscellaneous,1484.75,2026-06-24,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-24T10:09:15.706,PGIL,3.74,8.33,17.07,consumer discretionary,textiles - products,3438.54,2026-06-24,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-24T10:09:15.706,KRISHANA,3.86,4.87,4.87,chemicals,fertilizers,1155.87,2026-06-24,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-24T10:09:15.706,ENGINERSIN,4.11,5.57,9.67,realty,engineering - turnkey services,7004.57,2026-06-24,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-24T10:09:15.706,TRIVENI,4.14,5.78,6.3,fmcg,sugar,3561.46,2026-06-24,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-24T10:09:15.706,SANGAMIND,4.24,6.64,6.64,textiles,textiles - spinning - synthetic / blended,818.52,2026-06-24,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-24T10:09:15.706,SPARC,4.39,5.96,8.42,healthcare,miscellaneous,2696.59,2026-06-24,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-24T10:09:15.706,KMEW,4.48,13.33,22.04,transportation,miscellaneous,2596.5,2026-06-24,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-24T10:09:15.706,VENUSREM,4.49,13.9,13.9,healthcare,pharmaceuticals - indian - formulations,1445.28,2026-06-24,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-24T10:09:15.706,NETWEB,4.52,5.59,7.57,i.t,computers - hardware,9412.73,2026-06-24,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-24T10:09:15.706,SPAL,4.53,12.59,27.53,consumer discretionary,textiles - products,993.47,2026-06-24,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-24T10:09:15.706,NRBBEARING,4.6,5.25,7.48,industrials,bearings,2056.73,2026-06-24,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-24T10:09:15.706,ATALREAL,4.69,3.82,6.35,realty,construction,263.97,2026-06-24,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-24T10:09:15.706,FINEORG,4.83,6.87,9.35,chemicals,chemicals,4008.05,2026-06-24,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-24T10:09:15.706,INOXINDIA,4.99,10.77,18.52,industrials,packaging,4525.24,2026-06-24,,,,,,,,,,,,,,,,,,,,,,,,,
