Timestamp,Symbol,Cmp,%ch,Low 2%,Low5,Sl,Target,R_vol,Forward pe,Pe,Rsi,Sector,Industry,Adx,%ch sl,Rs,Srs,Ars,Is,Tps,Rs score,Scan_Date
2026-08-18T13:46:18.953,HFCL,228.85,4.26,213.65,215.0,207.18,261.36,0.37,38.4,57.16,62.02,telecom,cables - telephone,19.73,10.46,236.7,2.06,2.13,209.17,195.96,52.62,2026-08-18
2026-08-18T13:46:18.953,NETWEB,5344.0,2.52,4990.94,4753.0,4941.03,5948.45,0.52,89.19,113.56,68.86,i.t,computers - hardware,27.93,8.16,59.66,0.61,0.6,4874.91,4539.09,33.53,2026-08-18
2026-08-18T13:46:18.953,RRKABEL,2816.1,2.46,2685.69,2708.3,2807.87,2828.44,0.3,38.81,51.16,67.29,industrials,cables - power,46.26,0.29,90.88,0.84,0.94,2630.61,2545.39,30.32,2026-08-18
2026-08-18T13:46:18.953,WELCORP,1900.0,0.96,1848.87,1840.0,1853.74,1969.38,0.13,11.97,21.49,75.95,industrials,steel - large,43.39,2.5,157.97,1.16,1.17,1809.56,1776.63,29.18,2026-08-18
2026-08-18T13:46:18.953,LAURUSLABS,1822.6,0.71,1767.23,1769.4,1882.33,1733.01,0.13,66.91,89.32,65.92,healthcare,pharmaceuticals - indian - bulk drugs & formln,52.26,-3.17,69.28,0.66,0.73,1744.16,1686.34,28.48,2026-08-18
2026-08-18T13:46:18.953,CHENNPETRO,1420.0,2.72,1367.2,1308.0,1321.02,1568.47,0.59,5.13,4.93,63.27,energy,refineries,25.96,7.49,65.24,0.47,0.47,1264.65,1181.14,26.19,2026-08-18
2026-08-18T13:46:18.953,SYRMA,1497.5,2.02,1459.12,1451.0,1435.32,1590.78,0.56,72.13,76.25,63.14,consumer discretionary,electronics - components,30.18,4.33,111.56,0.59,0.82,1390.33,1333.46,26.03,2026-08-18
2026-08-18T13:46:18.953,IDEA,14.12,2.99,13.23,12.83,12.83,16.06,0.69,-10.09,3.97,61.94,telecom-service,telecommunications - service provider,30.39,10.09,36.97,0.14,0.35,13.1,12.36,24.99,2026-08-18
2026-08-18T13:46:18.953,APARINDS,17122.0,3.62,15875.02,16199.0,16602.28,17901.57,0.47,36.78,56.18,63.62,industrials,electric equipment,38.82,3.13,131.06,0.66,0.86,15424.23,14157.9,23.76,2026-08-18
2026-08-18T13:46:18.953,NATIONALUM,387.8,0.07,379.06,375.0,386.65,389.52,0.06,8.89,10.54,56.63,metals & mining,aluminium and aluminium products,28.64,0.3,7.47,0.03,0.41,358.99,340.43,23.23,2026-08-18
2026-08-18T13:46:18.953,MCX,3054.0,4.12,2863.56,2880.1,2761.85,3492.23,0.24,47.1,19.0,66.42,financials,miscellaneous,22.08,10.58,24.86,0.2,0.44,2849.71,2699.9,22.27,2026-08-18
2026-08-18T13:46:18.953,DATAPATTNS,4671.2,3.15,4439.4,4399.9,4382.91,5103.64,0.26,296.4,94.62,59.08,aerospace & defence,electronics - components,8.71,6.58,83.79,0.52,0.56,4370.52,4149.81,21.79,2026-08-18
2026-08-18T13:46:18.953,SONACOMS,821.9,2.09,789.88,790.0,813.87,833.95,0.25,70.85,71.88,71.41,auto,auto ancillaries,63.07,0.99,78.68,0.44,0.57,780.34,751.06,20.1,2026-08-18
2026-08-18T13:46:18.953,MOTHERSON,169.68,0.96,164.74,166.71,166.1,175.05,0.16,43.29,40.5,73.34,auto,auto ancillaries,33.45,2.15,47.91,0.18,0.38,161.88,157.26,19.85,2026-08-18
2026-08-18T13:46:18.953,SAILIFE,1444.3,1.97,1395.03,1409.0,1425.85,1471.97,0.3,104.36,82.49,65.65,healthcare,pharmaceuticals - indian - bulk drugs & formln,32.42,1.29,65.7,0.45,0.59,1347.01,1293.75,17.89,2026-08-18
2026-08-18T13:46:18.953,NAVINFLUOR,8225.0,0.91,7987.98,8110.0,8075.33,8449.5,0.11,43.34,52.87,58.25,chemicals,chemicals,29.89,1.85,33.61,0.21,0.37,7761.75,7488.81,15.91,2026-08-18
2026-08-18T13:46:18.953,ANANDRATHI,2186.4,0.48,2129.25,2160.1,2114.24,2294.64,0.06,55.66,46.92,69.39,financials,finance & investments,35.29,3.41,41.46,0.34,0.45,2101.0,2045.95,15.87,2026-08-18
2026-08-18T13:46:18.953,CRAFTSMAN,10845.0,3.48,10280.69,10205.0,10452.39,11433.91,0.12,43.65,52.15,69.29,auto,auto ancillaries,42.42,3.76,39.61,0.29,0.51,10144.3,9630.78,15.76,2026-08-18
2026-08-18T13:46:18.953,MINDACORP,743.25,2.5,713.24,706.55,717.58,781.76,0.87,21.24,34.08,62.64,auto,auto ancillaries,30.14,3.58,32.63,0.15,0.2,679.28,651.65,13.63,2026-08-18
2026-08-18T13:46:18.953,AUROPHARMA,1633.0,0.36,1593.97,1617.9,1626.15,1643.28,0.11,22.86,25.43,57.43,healthcare,pharmaceuticals - indian - bulk drugs & formln,31.43,0.42,39.31,0.27,0.3,1564.5,1526.03,13.22,2026-08-18
2026-08-18T13:46:18.953,IFCI,80.76,2.32,76.79,72.71,74.75,89.78,0.25,168.25,123.33,63.53,financials,finance - term-lending institutions,12.93,8.04,34.61,0.19,0.53,74.99,71.19,12.64,2026-08-18
2026-08-18T13:46:18.953,WELSPUNLIV,177.68,5.67,164.44,159.01,157.46,208.01,3.06,26.28,55.13,65.19,textiles,textiles - products,20.09,12.84,47.02,0.18,0.26,159.21,149.57,11.63,2026-08-18
2026-08-18T13:46:18.953,HEG,742.9,6.39,682.08,671.0,697.12,811.57,0.45,29.29,37.56,77.98,industrials,electrodes - graphites,57.78,6.57,28.76,0.29,0.38,691.35,652.79,11.47,2026-08-18
2026-08-18T13:46:18.953,PNBHOUSING,1147.4,-0.3,1106.32,1128.9,1126.8,1178.3,0.13,13.41,12.95,60.9,financials,finance - housing,24.03,1.83,19.34,0.24,0.23,1090.54,1054.4,11.18,2026-08-18
2026-08-18T13:46:18.953,VIJAYA,1512.0,0.36,1461.38,1421.1,1416.11,1655.83,0.09,73.26,82.64,67.74,healthcare,healthcare,35.96,6.77,53.15,0.38,0.45,1395.27,1317.03,11.03,2026-08-18
2026-08-18T13:46:18.953,DIVISLAB,8575.0,1.1,8333.92,8414.0,8642.03,8474.45,0.24,63.14,76.96,73.82,healthcare,pharmaceuticals - indian - bulk drugs,59.96,-0.78,37.51,0.28,0.29,8245.64,8053.63,10.61,2026-08-18
2026-08-18T13:46:18.953,ZENTEC,1984.1,6.41,1818.1,1810.1,1724.97,2372.8,0.68,129.51,93.04,72.24,aerospace & defence,miscellaneous,20.18,15.02,49.38,0.37,0.38,1849.48,1752.32,10.43,2026-08-18
2026-08-18T13:46:18.953,OFSS,11788.0,-0.01,11467.96,11318.0,11542.43,12156.36,0.07,18.13,30.06,58.69,i.t,computers - software - large,13.76,2.13,48.11,0.62,0.41,11185.34,10785.35,10.18,2026-08-18
2026-08-18T13:46:18.953,SOLARINDS,20166.0,0.83,19629.4,18530.0,18916.29,22040.56,0.4,69.91,90.88,68.57,aerospace & defence,chemicals,18.37,6.61,57.12,0.42,0.47,18954.94,18302.65,10.05,2026-08-18
2026-08-18T13:46:18.953,AUBANK,1074.4,0.21,1043.9,1062.0,1070.38,1080.44,0.05,25.27,28.05,55.62,bank,banks - private sector,23.75,0.38,4.78,-0.02,0.09,1030.77,1003.24,10.05,2026-08-18
2026-08-18T13:46:18.953,GRAPHITE,738.8,1.27,709.62,717.75,723.46,761.82,0.12,20.94,66.8,66.22,industrials,electrodes - graphites,40.26,2.12,15.64,0.01,0.31,693.31,660.38,9.51,2026-08-18
2026-08-18T13:46:18.953,EICHERMOT,8083.5,0.42,7856.17,7940.0,8062.01,8115.73,0.08,37.92,38.26,64.11,auto,automobiles - motorcycles / mopeds,33.65,0.27,10.51,-0.07,0.1,7849.75,7688.44,9.34,2026-08-18
2026-08-18T13:46:18.953,MRPL,181.98,2.73,172.88,170.0,169.12,201.26,0.82,8.43,9.88,60.71,energy,refineries,24.56,7.6,20.49,-0.1,0.11,165.12,159.5,9.14,2026-08-18
2026-08-18T13:46:18.953,IPCALAB,1881.0,-0.19,1825.74,1720.0,1702.53,2148.71,0.79,29.69,35.46,62.24,healthcare,pharmaceuticals - indian - bulk drugs & formln,20.87,10.48,24.64,0.16,0.27,1699.26,1600.95,9.03,2026-08-18
2026-08-18T13:46:18.953,CARBORUNIV,1131.7,0.8,1096.52,1116.8,1107.99,1167.27,0.16,70.03,101.42,54.42,industrials,abrasives and grinding wheels,24.97,2.14,39.06,0.27,0.23,1041.61,991.14,8.28,2026-08-18
2026-08-18T13:46:18.953,RKFORGE,756.65,0.22,730.15,728.35,748.88,768.3,0.17,73.32,128.18,76.77,industrials,castings & forgings,52.03,1.04,52.59,0.24,0.4,711.79,680.49,7.85,2026-08-18
2026-08-18T13:46:18.953,SIEMENS,3962.0,0.48,3857.87,3910.3,3973.47,3944.79,0.08,16.46,42.85,63.06,industrials,electric equipment,30.23,-0.29,35.73,0.14,0.14,3776.42,3663.74,7.56,2026-08-18
