Timestamp,Symbol,Rs_score,Rscore_1mago,Rscore_3mago,Rscore_6mago,Rs_1m,Rs_3m,Rs_6m,Scan_Date
2026-04-28T10:17:35.452,CUPID,142.67,122.06,113.04,55.49,0.38,0.36,1.22,2026-04-28
2026-04-28T10:17:35.452,MTARTECH,65.87,41.99,13.21,5.77,0.5,1.16,1.48,2026-04-28
2026-04-28T10:17:35.452,QPOWER,59.07,31.43,NaN,NaN,0.67,1.11,0.41,2026-04-28
2026-04-28T10:17:35.452,BHAGYANGR,57.89,24.33,23.0,-0.1,0.82,0.63,1.64,2026-04-28
2026-04-28T10:17:35.452,STLTECH,54.57,28.25,-2.84,-0.54,0.6,2.09,1.47,2026-04-28
2026-04-28T10:17:35.452,ROSSTECH,50.69,39.7,12.44,NaN,0.47,0.59,0.52,2026-04-28
2026-04-28T10:17:35.452,PFOCUS,48.73,49.23,22.82,3.66,0.02,0.36,0.84,2026-04-28
2026-04-28T10:17:35.452,JAYNECOIND,47.74,30.85,23.46,16.69,0.53,0.49,0.49,2026-04-28
2026-04-28T10:17:35.452,GVT&D,44.67,28.25,9.88,13.34,0.29,0.72,0.54,2026-04-28
2026-04-28T10:17:35.452,LUMAXTECH,44.36,41.29,35.39,26.83,0.09,0.24,0.44,2026-04-28
2026-04-28T10:17:35.452,PRECWIRE,42.98,29.21,9.34,0.6,0.35,0.87,1.0,2026-04-28
2026-04-28T10:17:35.452,NATIONALUM,41.58,21.94,22.79,1.9,0.25,0.21,0.95,2026-04-28
2026-04-28T10:17:35.452,NETWEB,38.91,25.75,10.44,14.0,0.27,0.29,0.04,2026-04-28
2026-04-28T10:17:35.452,TDPOWERSYS,38.56,31.39,13.17,13.95,0.31,0.79,0.73,2026-04-28
2026-04-28T10:17:35.452,HINDCOPPER,35.22,25.86,32.41,4.02,0.22,0.06,0.63,2026-04-28
2026-04-28T10:17:35.452,BAJAJCON,35.04,29.97,14.32,5.39,0.24,0.51,0.65,2026-04-28
2026-04-28T10:17:35.452,IMFA,34.96,20.81,8.38,13.49,0.34,0.43,0.41,2026-04-28
2026-04-28T10:17:35.452,SILVERCASE,34.66,NaN,NaN,NaN,0.08,-0.18,0.57,2026-04-28
2026-04-28T10:17:35.452,SILVER,34.37,28.32,51.59,15.7,0.08,-0.17,0.58,2026-04-28
2026-04-28T10:17:35.452,TATSILV,34.31,28.89,52.02,16.22,0.07,-0.18,0.56,2026-04-28
2026-04-28T10:17:35.452,SILVERIETF,34.29,28.48,51.65,15.6,0.08,-0.17,0.58,2026-04-28
2026-04-28T10:17:35.452,SILVERBEES,34.23,28.4,51.59,15.65,0.08,-0.17,0.57,2026-04-28
2026-04-28T10:17:35.452,SBISILVER,34.06,28.52,52.45,15.38,0.08,-0.18,0.58,2026-04-28
2026-04-28T10:17:35.452,HDFCSILVER,34.04,28.41,52.36,15.56,0.07,-0.18,0.58,2026-04-28
2026-04-28T10:17:35.452,INFOBEAN,34.0,16.57,32.59,6.1,0.41,-0.14,0.54,2026-04-28
2026-04-28T10:17:35.452,KMEW,33.96,24.85,20.43,NaN,0.19,0.08,0.62,2026-04-28
2026-04-28T10:17:35.452,SBC,32.18,33.69,18.19,5.13,0.07,0.14,0.44,2026-04-28
2026-04-28T10:17:35.452,MCX,31.59,29.73,22.06,11.07,0.19,0.24,0.56,2026-04-28
2026-04-28T10:17:35.452,KRISHANA,31.36,20.53,30.42,40.4,0.41,0.38,0.15,2026-04-28
2026-04-28T10:17:35.452,ACUTAAS,30.8,28.42,14.33,27.29,0.03,0.53,0.41,2026-04-28
2026-04-28T10:17:35.452,SANSERA,30.66,18.53,6.87,-0.86,0.24,0.55,0.77,2026-04-28
2026-04-28T10:17:35.452,KIRLOSENG,29.94,19.57,5.7,-5.21,0.29,0.54,0.92,2026-04-28
2026-04-28T10:17:35.452,AGIIL,29.22,21.19,12.65,37.87,0.2,0.48,0.38,2026-04-28
2026-04-28T10:17:35.452,GMDCLTD,27.78,27.5,15.68,17.05,0.29,0.37,0.26,2026-04-28
2026-04-28T10:17:35.452,APEX,27.69,15.32,3.71,-2.37,0.22,0.72,1.02,2026-04-28
2026-04-28T10:17:35.452,BLISSGVS,27.13,17.44,0.1,4.45,0.32,0.76,0.75,2026-04-28
2026-04-28T10:17:35.452,APARINDS,27.01,15.38,-4.39,-3.85,0.21,0.66,0.39,2026-04-28
2026-04-28T10:17:35.452,SILVERTUC,25.9,16.2,25.39,-0.15,0.35,0.09,1.12,2026-04-28
2026-04-28T10:17:35.452,AXISCADES,25.43,10.87,10.51,41.66,0.32,0.69,0.24,2026-04-28
2026-04-28T10:17:35.452,MIRCELECTR,24.98,17.72,12.63,6.44,0.42,0.07,0.18,2026-04-28
2026-04-28T10:17:35.452,FORCEMOT,24.86,39.78,48.04,37.74,-0.07,-0.03,0.14,2026-04-28
2026-04-28T10:17:35.452,SMLMAH,24.46,54.29,39.1,17.42,-0.03,0.07,0.33,2026-04-28
2026-04-28T10:17:35.452,ANANDRATHI,22.6,16.58,13.25,14.05,0.22,0.2,0.13,2026-04-28
2026-04-28T10:17:35.452,SHARDACROP,22.43,15.2,4.81,8.57,0.27,0.39,0.38,2026-04-28
2026-04-28T10:17:35.452,ADANIPOWER,22.42,10.81,6.03,9.89,0.47,0.57,0.3,2026-04-28
2026-04-28T10:17:35.452,THANGAMAYL,21.67,21.4,24.71,-4.11,0.19,0.09,1.0,2026-04-28
2026-04-28T10:17:35.452,DATAPATTNS,20.92,19.8,1.03,3.92,0.26,0.78,0.44,2026-04-28
2026-04-28T10:17:35.452,DYNAMATECH,20.48,14.49,3.58,1.43,0.25,0.46,0.48,2026-04-28
2026-04-28T10:17:35.452,GALLANTT,20.45,14.33,14.23,16.8,0.68,0.65,0.51,2026-04-28
2026-04-28T10:17:35.452,MBAPL,20.07,10.89,11.91,22.31,0.18,0.31,0.19,2026-04-28
2026-04-28T10:17:35.452,TFCILTD,19.89,27.42,24.37,35.69,0.13,0.15,-0.0,2026-04-28
2026-04-28T10:17:35.452,MANINDS,19.79,5.58,0.81,6.14,0.64,0.7,0.35,2026-04-28
2026-04-28T10:17:35.452,SYRMA,19.65,17.97,5.79,21.25,0.24,0.46,0.23,2026-04-28
2026-04-28T10:17:35.452,SMSPHARMA,19.47,24.53,8.86,-1.83,-0.0,0.31,0.37,2026-04-28
2026-04-28T10:17:35.452,SCHNEIDER,19.29,9.51,-3.45,-0.23,0.3,0.88,0.42,2026-04-28
2026-04-28T10:17:35.452,VEDL,18.86,10.54,13.28,-0.09,0.14,0.09,0.56,2026-04-28
