Timestamp,Symbol,Cmp,%ch,Low 2%,Low5,Sl,Target,R_vol,Forward pe,Pe,Rsi,Sector,Industry,Adx,%ch sl,Rs,Srs,Ars,Is,Tps,Rs score,Scan_Date,Rs_score,Rscore_1mago,Rscore_3mago,Rscore_6mago,Rs_1m,Rs_3m,Rs_6m
2026-04-13T15:40:08.834,GVT&D,4088.0,0.52,3898.44,3650.0,3648.42,4747.37,1.11,89.96,97.51,63.79,industrials,electric equipment,27.45,12.05,47.84,0.25,0.62,3638.53,3393.44,39.26,2026-04-13,,,,,,,
2026-04-13T15:40:08.834,MCX,2771.0,3.81,2576.42,2485.0,2462.92,3233.13,1.08,8.81,14.53,66.72,financials,miscellaneous,12.67,12.51,81.9,0.47,0.67,2547.22,2384.78,34.9,2026-04-13,,,,,,,
2026-04-13T15:40:08.834,NATIONALUM,417.95,0.23,400.38,397.0,390.19,459.58,0.8,12.02,12.47,62.94,metals & mining,aluminium and aluminium products,16.95,7.11,99.94,0.72,1.09,387.02,367.56,34.08,2026-04-13,,,,,,,
2026-04-13T15:40:08.834,HINDCOPPER,528.4,-0.31,502.25,496.4,469.96,616.07,0.28,81.54,77.49,53.57,metals & mining,mining / minerals / metals,16.56,12.44,115.95,0.41,0.97,480.39,450.39,31.18,2026-04-13,,,,,,,
2026-04-13T15:40:08.834,FORCEMOT,22072.0,-2.41,21221.9,19832.0,20094.79,25037.82,1.23,17.9,21.79,52.68,auto,automobiles - lcvs / hcvs,11.1,9.84,20.2,0.29,0.19,19621.04,18440.82,30.67,2026-04-13,,,,,,,
2026-04-13T15:40:08.834,POWERINDIA,28340.0,-0.3,27160.7,24665.0,25265.55,32951.67,1.34,120.8,149.1,71.29,industrials,electric equipment,23.39,12.17,44.04,0.48,0.42,26056.35,24863.61,28.12,2026-04-13,,,,,,,
2026-04-13T15:40:08.834,GMDCLTD,614.3,1.86,578.45,590.0,582.85,661.48,1.07,36.74,19.39,63.85,metals & mining,mining / minerals / metals,13.54,5.4,17.61,-0.07,0.37,567.53,543.16,24.86,2026-04-13,,,,,,,
2026-04-13T15:40:08.834,APARINDS,11110.5,-2.04,10710.91,9835.5,9982.6,12802.34,0.86,53.41,46.8,64.31,industrials,electric equipment,26.5,11.3,30.83,0.22,0.2,10025.2,9430.23,22.95,2026-04-13,,,,,,,
2026-04-13T15:40:08.834,ANANDRATHI,3587.2,0.24,3410.4,3255.5,3223.12,4133.32,2.78,71.97,74.75,82.14,financials,finance & investments,31.44,11.3,22.42,0.12,0.34,3313.04,3148.02,22.16,2026-04-13,,,,,,,
2026-04-13T15:40:08.834,SYRMA,860.1,-0.98,827.61,800.0,804.9,942.9,0.64,40.34,57.03,61.48,consumer discretionary,electronics - components,14.44,6.86,1.65,-0.06,0.14,794.67,761.41,18.44,2026-04-13,,,,,,,
2026-04-13T15:40:08.834,INDIANB,967.0,-0.08,911.6,879.1,875.15,1104.78,0.8,10.35,11.32,59.67,bank,banks - public sector,19.22,10.5,39.72,0.15,0.47,890.24,836.57,17.48,2026-04-13,,,,,,,
2026-04-13T15:40:08.834,VEDL,752.15,0.94,719.32,693.0,676.27,865.97,0.76,12.86,20.53,66.55,metals & mining,mining / minerals / metals,14.65,11.22,73.55,0.44,0.64,706.58,674.85,17.39,2026-04-13,,,,,,,
2026-04-13T15:40:08.834,LTF,273.98,-1.6,260.89,250.7,247.1,314.29,0.67,23.22,24.75,54.28,financials,finance & investments,19.19,10.88,18.05,-0.01,0.29,251.0,236.34,16.87,2026-04-13,,,,,,,
2026-04-13T15:40:08.834,LAURUSLABS,1088.1,-0.93,1051.1,1045.0,1025.27,1182.35,0.78,58.25,70.23,61.08,healthcare,pharmaceuticals - indian - bulk drugs & formln,14.69,6.13,21.42,0.14,0.26,1023.78,980.23,16.87,2026-04-13,,,,,,,
2026-04-13T15:40:08.834,BSE,3307.1,0.79,3136.59,2917.9,2958.63,3829.81,1.09,56.59,42.47,67.84,financials,miscellaneous,16.93,11.78,45.93,0.28,0.3,3031.39,2858.81,16.77,2026-04-13,,,,,,,
2026-04-13T15:40:08.834,ADANIPOWER,181.33,3.14,166.95,161.6,163.43,208.18,2.94,35.14,9.73,79.87,power & utilities,power generation and supply,20.05,10.95,43.34,0.12,0.54,165.14,156.06,16.59,2026-04-13,,,,,,,
2026-04-13T15:40:08.834,DELHIVERY,464.95,-1.11,444.77,430.2,436.16,508.13,0.71,219.32,230.47,64.56,transportation,miscellaneous,17.16,6.6,0.22,-0.08,0.06,431.8,415.49,16.0,2026-04-13,,,,,,,
2026-04-13T15:40:08.834,ABCAPITAL,338.15,-1.1,318.5,304.7,303.14,390.66,0.37,23.35,25.5,57.0,financials,finance & investments,23.37,11.55,17.73,0.06,0.26,308.75,289.06,15.95,2026-04-13,,,,,,,
2026-04-13T15:40:08.834,AUBANK,978.0,-0.39,929.14,861.5,877.3,1129.05,0.45,27.35,31.64,59.38,bank,banks - private sector,27.42,11.48,37.13,0.18,0.29,905.67,855.38,15.74,2026-04-13,,,,,,,
2026-04-13T15:40:08.834,BHARATFORG,1798.3,-0.03,1704.42,1610.2,1637.92,2038.87,0.67,81.3,76.09,56.8,industrials,castings & forgings,19.23,9.79,49.92,0.36,0.44,1652.51,1567.37,14.15,2026-04-13,,,,,,,
2026-04-13T15:40:08.834,SHRIRAMFIN,1007.0,-2.0,969.02,910.05,892.81,1178.28,1.05,18.72,21.13,53.79,financials,finance & investments,21.72,12.79,66.63,0.4,0.58,915.05,854.59,13.2,2026-04-13,,,,,,,
2026-04-13T15:40:08.834,CRAFTSMAN,7385.0,-0.61,7066.29,6690.0,6722.4,8378.9,0.34,39.86,47.99,56.05,auto,auto ancillaries,27.57,9.86,10.94,0.04,0.14,6810.07,6457.38,12.63,2026-04-13,,,,,,,
2026-04-13T15:40:08.834,GALLANTT,674.8,2.48,632.1,572.05,591.39,799.92,1.47,40.55,33.26,73.93,metals & mining,steel - medium / small,23.26,14.1,-7.54,-0.05,0.03,588.0,540.1,12.49,2026-04-13,,,,,,,
2026-04-13T15:40:08.834,SCHNEIDER,1010.0,-0.01,956.58,902.0,905.55,1166.67,0.6,62.19,98.55,70.07,industrials,electric equipment,21.15,11.53,14.63,0.12,0.07,916.89,869.16,11.93,2026-04-13,,,,,,,
2026-04-13T15:40:08.834,ABSLAMC,1011.0,1.32,946.24,927.15,913.71,1156.94,0.74,27.09,28.35,62.26,financials,finance & investments,19.96,10.65,16.73,0.13,0.15,921.01,855.82,11.71,2026-04-13,,,,,,,
2026-04-13T15:40:08.834,GABRIEL,928.25,-0.56,878.67,871.15,847.46,1049.43,0.52,60.91,53.62,56.0,auto,auto ancillaries,13.53,9.53,-26.45,-0.33,-0.1,847.41,793.33,11.54,2026-04-13,,,,,,,
2026-04-13T15:40:08.834,MUTHOOTFIN,3560.0,-0.39,3368.26,3225.5,3244.36,4033.46,0.46,12.74,16.46,58.14,financials,finance & investments,18.71,9.73,22.84,0.04,0.29,3294.41,3110.72,11.44,2026-04-13,,,,,,,
2026-04-13T15:40:08.834,FEDERALBNK,287.85,-1.32,277.83,266.45,265.86,320.83,0.88,16.17,17.5,58.62,bank,banks - private sector,26.01,8.27,46.92,0.27,0.34,269.1,257.54,11.4,2026-04-13,,,,,,,
2026-04-13T15:40:08.834,ZYDUSWELL,509.15,3.96,479.22,472.0,472.4,564.28,9.68,-101.83,11.08,68.14,fmcg,food - processing - indian,35.75,7.78,2.41,0.03,0.17,440.81,432.81,11.24,2026-04-13,,,,,,,
2026-04-13T15:40:08.834,BEL,442.05,-0.09,425.32,420.65,409.25,491.25,0.75,51.16,54.22,56.23,aerospace & defence,electronics - components,16.22,8.01,13.92,-0.02,0.08,416.46,400.72,11.07,2026-04-13,,,,,,,
2026-04-13T15:40:08.834,MAHABANK,70.2,-0.55,66.46,65.41,63.97,79.55,0.87,7.5,8.38,58.13,bank,banks - public sector,15.52,9.74,31.41,0.12,0.2,64.54,60.59,10.57,2026-04-13,,,,,,,
2026-04-13T15:40:08.834,WAAREEENER,3335.0,1.63,3155.6,3046.6,3179.02,3568.97,1.54,22.56,28.83,70.49,industrials,electric equipment,22.44,4.91,-4.08,-0.08,0.01,3095.55,2962.77,10.51,2026-04-13,,,,,,,
2026-04-13T15:40:08.834,GPIL,289.0,-0.19,277.34,273.6,276.5,307.76,1.55,31.01,23.95,63.41,metals & mining,steel - medium / small,22.04,4.52,18.92,0.09,0.48,267.93,256.58,10.5,2026-04-13,,,,,,,
2026-04-13T15:40:08.834,NYKAA,257.5,-0.77,246.34,244.34,240.33,283.26,0.43,292.61,529.57,56.77,i.t,trading,18.24,7.15,7.96,-0.11,0.17,241.18,230.82,9.8,2026-04-13,,,,,,,
2026-04-13T15:40:08.834,HONASA,343.0,-0.54,334.18,300.15,305.93,398.6,1.49,55.68,71.99,73.37,services,trading,36.26,12.12,13.19,0.08,0.26,311.43,298.3,9.72,2026-04-13,,,,,,,
2026-04-13T15:40:08.834,SAIL,167.75,1.04,157.53,158.22,153.92,188.49,1.19,46.09,24.6,62.91,metals & mining,steel - large,19.1,8.98,30.06,0.17,0.24,153.15,145.96,9.58,2026-04-13,,,,,,,
2026-04-13T15:40:08.834,TITAN,4440.9,-1.42,4303.28,4168.8,4129.36,4908.21,0.81,58.49,83.85,61.86,consumer discretionary,diamond cutting / jewellery,22.94,7.54,22.68,0.16,0.24,4178.65,4037.07,9.5,2026-04-13,,,,,,,
