Timestamp,Symbol,From52wh,3d range,5d,Sector,Industry,Free float,Scan_Date,Cmp,%ch,Low 2%,Low5,Sl,Target,R_vol,Forward pe,Pe,Rsi,Adx,%ch sl,Rs,Srs,Ars,Is,Tps,Rs score
2026-06-16T16:00:20.645,GVPIL,0.0,12.86,16.72,realty,engineering - turnkey services,2164.93,2026-06-16,,,,,,,,,,,,,,,,,,
2026-06-16T16:00:20.645,NEOGEN,0.19,8.4,8.57,chemicals,chemicals,2684.04,2026-06-16,,,,,,,,,,,,,,,,,,
2026-06-16T16:00:20.645,UNIPARTS,0.34,7.24,7.44,industrials,engineering,1032.5,2026-06-16,,,,,,,,,,,,,,,,,,
2026-06-16T16:00:20.645,RATEGAIN,0.65,9.66,15.32,i.t,computers - software - medium / small,5111.08,2026-06-16,,,,,,,,,,,,,,,,,,
2026-06-16T16:00:20.645,JAYBARMARU,0.86,26.22,30.11,auto,auto ancillaries,737.9,2026-06-16,,,,,,,,,,,,,,,,,,
2026-06-16T16:00:20.645,J&KBANK,0.92,5.84,7.99,bank,banks - private sector,7242.32,2026-06-16,,,,,,,,,,,,,,,,,,
2026-06-16T16:00:20.645,WABAG,1.11,15.86,17.48,realty,engineering - turnkey services,8844.2,2026-06-16,,,,,,,,,,,,,,,,,,
2026-06-16T16:00:20.645,ASHIANA,1.23,10.96,12.44,realty,construction,1521.31,2026-06-16,,,,,,,,,,,,,,,,,,
2026-06-16T16:00:20.645,AVL,1.3,13.88,15.04,consumer discretionary,trading,4033.41,2026-06-16,,,,,,,,,,,,,,,,,,
2026-06-16T16:00:20.645,GOLDIAM,1.47,14.63,17.71,consumer discretionary,diamond cutting / jewellery,2275.07,2026-06-16,,,,,,,,,,,,,,,,,,
2026-06-16T16:00:20.645,RPTECH,1.62,25.45,29.81,services,trading,1571.62,2026-06-16,,,,,,,,,,,,,,,,,,
2026-06-16T16:00:20.645,NETWEB,1.62,13.67,21.11,i.t,computers - hardware,9182.25,2026-06-16,,,,,,,,,,,,,,,,,,
2026-06-16T16:00:20.645,ATALREAL,1.95,12.85,24.46,realty,construction,270.28,2026-06-16,,,,,,,,,,,,,,,,,,
2026-06-16T16:00:20.645,ADFFOODS,2.0,12.19,15.0,fmcg,food - processing - indian,2113.72,2026-06-16,,,,,,,,,,,,,,,,,,
2026-06-16T16:00:20.645,BLISSGVS,2.36,7.49,12.49,healthcare,pharmaceuticals - indian - formulations,3090.3,2026-06-16,,,,,,,,,,,,,,,,,,
2026-06-16T16:00:20.645,SHRIPISTON,2.36,7.91,15.7,auto,auto ancillaries,9164.16,2026-06-16,,,,,,,,,,,,,,,,,,
2026-06-16T16:00:20.645,MMTC,2.38,21.71,23.35,services,trading,1144.41,2026-06-16,,,,,,,,,,,,,,,,,,
2026-06-16T16:00:20.645,APOLLO,2.56,13.67,16.63,aerospace & defence,electronics - components,7470.94,2026-06-16,,,,,,,,,,,,,,,,,,
2026-06-16T16:00:20.645,FCL,2.57,14.44,18.21,chemicals,chemicals,1900.92,2026-06-16,,,,,,,,,,,,,,,,,,
2026-06-16T16:00:20.645,PAISALO,2.61,4.46,5.5,financials,finance & investments,3147.63,2026-06-16,,,,,,,,,,,,,,,,,,
2026-06-16T16:00:20.645,BHAGYANGR,2.7,12.45,14.32,power & utilities,power generation and supply,385.18,2026-06-16,,,,,,,,,,,,,,,,,,
2026-06-16T16:00:20.645,SOTL,2.77,13.78,15.31,energy,petrochemicals,1290.27,2026-06-16,,,,,,,,,,,,,,,,,,
2026-06-16T16:00:20.645,AVALON,2.78,14.1,18.43,consumer discretionary,electronics - components,6450.53,2026-06-16,,,,,,,,,,,,,,,,,,
2026-06-16T16:00:20.645,CGCL,2.91,12.74,13.33,financials,finance & investments,8402.38,2026-06-16,,,,,,,,,,,,,,,,,,
2026-06-16T16:00:20.645,MAYURUNIQ,2.97,6.34,8.3,consumer discretionary,leather / leather products,1476.04,2026-06-16,,,,,,,,,,,,,,,,,,
2026-06-16T16:00:20.645,VTL,3.05,6.45,8.02,textiles,textiles - cotton/blended,6372.06,2026-06-16,,,,,,,,,,,,,,,,,,
2026-06-16T16:00:20.645,MENONBE,3.1,8.28,13.31,auto,auto ancillaries,313.61,2026-06-16,,,,,,,,,,,,,,,,,,
2026-06-16T16:00:20.645,XPROINDIA,3.14,23.94,25.11,industrials,packaging,1952.53,2026-06-16,,,,,,,,,,,,,,,,,,
2026-06-16T16:00:20.645,CARYSIL,3.15,5.11,11.14,consumer discretionary,domestic appliances,1977.94,2026-06-16,,,,,,,,,,,,,,,,,,
2026-06-16T16:00:20.645,BAJAJCON,3.29,8.41,10.72,fmcg,personal care - indian,4472.95,2026-06-16,,,,,,,,,,,,,,,,,,
2026-06-16T16:00:20.645,KIRLPNU,3.45,6.8,7.06,industrials,compressors / drilling equipment,6543.0,2026-06-16,,,,,,,,,,,,,,,,,,
2026-06-16T16:00:20.645,INGERRAND,3.67,11.66,15.43,industrials,compressors / drilling equipment,3501.05,2026-06-16,,,,,,,,,,,,,,,,,,
2026-06-16T16:00:20.645,BLSE,3.78,5.32,6.77,i.t,computers - software - medium / small,625.49,2026-06-16,,,,,,,,,,,,,,,,,,
2026-06-16T16:00:20.645,PARAS,3.85,12.52,17.03,aerospace & defence,engineering,4108.89,2026-06-16,,,,,,,,,,,,,,,,,,
2026-06-16T16:00:20.645,ABSLAMC,4.03,8.54,10.15,financials,finance & investments,8150.41,2026-06-16,,,,,,,,,,,,,,,,,,
2026-06-16T16:00:20.645,SENORES,4.1,10.84,21.18,healthcare,pharmaceuticals - indian - formulations,3137.12,2026-06-16,,,,,,,,,,,,,,,,,,
