Timestamp,Symbol,Cmp,%ch,Low 2%,Low5,Sl,Target,R_vol,Forward pe,Pe,Rsi,Sector,Industry,Adx,%ch sl,Rs,Srs,Ars,Is,Tps,Rs score,Scan_Date,Rs_score,Rscore_1mago,Rscore_3mago,Rscore_6mago,Rs_1m,Rs_3m,Rs_6m
2026-07-13T13:01:09.343,HFCL,216.1,-0.53,207.27,208.81,218.41,212.63,0.13,44.65,102.0,61.94,telecom,cables - telephone,44.09,-1.06,221.69,1.97,1.69,196.6,184.66,40.85,2026-07-13,,,,,,,
2026-07-13T13:01:09.343,LAURUSLABS,1551.8,0.91,1494.6,1448.2,1506.6,1619.6,0.47,75.04,93.37,66.23,healthcare,pharmaceuticals - indian - bulk drugs & formln,38.2,3.0,51.99,0.3,0.62,1459.4,1395.2,24.56,2026-07-13,,,,,,,
2026-07-13T13:01:09.343,ADANIENSOL,1653.8,-0.01,1603.28,1610.1,1569.21,1780.68,0.21,72.66,87.05,67.43,power & utilities,power generation and supply,29.29,5.39,69.77,0.53,0.69,1537.21,1463.16,21.65,2026-07-13,,,,,,,
2026-07-13T13:01:09.343,CEMPRO,1589.3,1.44,1524.29,1445.4,1478.38,1755.68,0.17,28.18,45.01,79.94,realty,construction,61.69,7.5,93.23,1.01,0.92,1452.11,1351.91,20.12,2026-07-13,,,,,,,
2026-07-13T13:01:09.343,GRANULES,900.3,1.17,867.54,849.0,844.3,984.3,0.68,27.35,36.41,78.82,healthcare,pharmaceuticals - indian - bulk drugs & formln,36.2,6.63,60.67,0.37,0.54,847.66,815.68,19.72,2026-07-13,,,,,,,
2026-07-13T13:01:09.343,WELCORP,1613.5,0.06,1560.06,1520.1,1524.23,1747.41,0.37,28.73,26.34,69.68,industrials,steel - large,37.87,5.86,99.99,0.94,0.87,1495.67,1432.59,19.48,2026-07-13,,,,,,,
2026-07-13T13:01:09.343,AEGISLOG,1269.5,1.88,1202.07,1195.2,1335.69,1170.22,0.22,27.15,48.69,66.96,services,trading,65.8,-4.96,68.69,0.57,0.57,1096.07,974.1,16.66,2026-07-13,,,,,,,
2026-07-13T13:01:09.343,BHARATFORG,2134.9,0.85,2054.37,2083.0,2139.62,2127.81,0.26,109.82,93.76,60.53,industrials,castings & forgings,27.7,-0.22,54.36,0.35,0.61,2020.85,1943.91,16.3,2026-07-13,,,,,,,
2026-07-13T13:01:09.343,HONASA,474.75,0.56,451.78,460.5,464.2,490.58,0.13,55.72,76.76,75.06,services,trading,47.8,2.27,82.5,0.48,0.66,444.57,425.69,14.95,2026-07-13,,,,,,,
2026-07-13T13:01:09.343,SAILIFE,1281.3,1.29,1229.9,1191.1,1221.65,1370.77,0.54,64.97,76.16,65.04,healthcare,pharmaceuticals - indian - bulk drugs & formln,22.61,4.88,45.38,0.23,0.38,1196.79,1140.11,14.62,2026-07-13,,,,,,,
2026-07-13T13:01:09.343,NEULANDLAB,19236.0,-1.38,18256.42,18629.0,18954.83,19657.76,0.17,29.01,68.76,70.05,healthcare,pharmaceuticals - indian - bulk drugs,33.74,1.48,15.37,0.2,0.16,17855.04,17141.32,14.35,2026-07-13,,,,,,,
2026-07-13T13:01:09.343,NYKAA,328.7,-0.42,320.85,311.35,322.07,338.64,0.61,304.35,478.41,76.01,i.t,trading,46.57,2.06,30.05,0.18,0.27,313.01,304.69,14.25,2026-07-13,,,,,,,
2026-07-13T13:01:09.343,FEDERALBNK,333.7,1.17,320.75,323.0,330.16,339.02,0.25,15.34,18.67,67.94,bank,banks - private sector,33.73,1.07,27.99,0.2,0.42,320.24,312.95,13.96,2026-07-13,,,,,,,
2026-07-13T13:01:09.343,ADANIGREEN,1559.6,1.5,1492.54,1481.2,1507.95,1637.08,0.62,167.34,159.23,60.35,power & utilities,power generation and supply,29.8,3.43,56.16,0.45,0.46,1452.87,1388.62,13.33,2026-07-13,,,,,,,
2026-07-13T13:01:09.343,LTF,327.4,1.91,311.64,309.2,323.05,333.92,2.8,22.74,25.28,65.38,financials,finance & investments,28.33,1.35,6.83,-0.02,0.19,302.54,290.0,13.29,2026-07-13,,,,,,,
2026-07-13T13:01:09.343,CGCL,259.16,2.75,246.23,234.1,238.64,289.94,0.42,22.04,24.97,81.48,financials,finance & investments,59.47,8.6,41.44,0.29,0.22,237.8,222.63,13.05,2026-07-13,,,,,,,
2026-07-13T13:01:09.343,JBCHEPHARM,2446.0,0.43,2358.47,2386.8,2378.43,2547.35,0.61,96.3,53.81,79.03,healthcare,pharmaceuticals - indian - bulk drugs & formln,40.23,2.84,35.96,0.18,0.39,2345.21,2282.71,12.05,2026-07-13,,,,,,,
2026-07-13T13:01:09.343,NAM-INDIA,1212.2,-0.04,1175.02,1158.8,1196.47,1235.8,0.21,50.17,50.45,60.61,financials,finance & investments,20.39,1.31,48.13,0.25,0.27,1141.11,1098.6,12.03,2026-07-13,,,,,,,
2026-07-13T13:01:09.343,RBLBANK,381.25,0.16,367.45,358.25,363.78,407.46,0.53,24.07,26.54,60.36,bank,banks - private sector,19.65,4.8,25.65,0.13,0.17,358.64,342.24,11.94,2026-07-13,,,,,,,
2026-07-13T13:01:09.343,TORNTPHARM,4943.5,0.86,4764.27,4778.8,4770.69,5202.71,0.81,107.37,76.57,77.8,healthcare,pharmaceuticals - indian - formulations,35.64,3.62,31.35,0.13,0.33,4732.65,4604.01,11.57,2026-07-13,,,,,,,
2026-07-13T13:01:09.343,ZYDUSWELL,596.85,0.74,571.14,553.0,577.3,626.18,0.21,29.31,26.59,65.81,fmcg,food - processing - indian,32.36,3.39,40.82,0.21,0.19,548.47,516.28,11.55,2026-07-13,,,,,,,
2026-07-13T13:01:09.343,ABCAPITAL,405.8,-0.61,391.22,384.0,401.43,412.35,0.2,23.54,28.35,61.18,financials,finance & investments,26.88,1.09,11.54,0.04,0.28,382.52,366.62,11.27,2026-07-13,,,,,,,
2026-07-13T13:01:09.343,SONACOMS,671.5,0.44,645.53,657.9,655.87,694.94,0.47,54.33,64.84,71.43,auto,auto ancillaries,40.32,2.38,40.28,0.34,0.36,635.75,610.74,10.82,2026-07-13,,,,,,,
2026-07-13T13:01:09.343,STARHEALTH,604.4,0.19,588.1,581.0,595.05,618.43,0.86,79.95,63.7,72.88,financials,finance & investments,47.45,1.57,28.7,0.24,0.2,571.59,556.54,10.5,2026-07-13,,,,,,,
2026-07-13T13:01:09.343,PAYTM,1371.2,2.19,1301.93,1208.0,1228.11,1585.83,0.83,119.44,155.3,78.98,i.t,miscellaneous,27.23,11.65,4.18,-0.03,0.03,1272.77,1204.05,10.43,2026-07-13,,,,,,,
2026-07-13T13:01:09.343,KARURVYSYA,309.9,1.39,295.08,291.5,295.67,331.24,0.57,10.33,11.3,60.94,bank,banks - private sector,10.04,4.81,27.57,0.04,0.23,288.75,274.99,10.17,2026-07-13,,,,,,,
2026-07-13T13:01:09.343,CCL,1231.1,1.41,1166.4,1167.0,1182.41,1304.13,0.33,35.79,41.65,67.78,fmcg,tea,46.55,4.12,26.25,0.23,0.42,1154.53,1108.2,9.86,2026-07-13,,,,,,,
2026-07-13T13:01:09.343,OFSS,11884.0,2.0,11318.02,10780.0,11171.56,12952.66,1.15,30.72,38.39,76.89,i.t,computers - software - large,37.68,6.38,47.41,0.44,0.34,11101.49,10580.6,8.27,2026-07-13,,,,,,,
2026-07-13T13:01:09.343,USHAMART,511.1,0.2,495.0,486.0,490.42,542.11,0.25,26.35,33.34,58.26,metals & mining,steel - medium / small,15.14,4.22,17.7,0.05,0.1,481.42,462.07,8.07,2026-07-13,,,,,,,
2026-07-13T13:01:09.343,CAPLIPOINT,2630.9,1.83,2515.17,2501.6,2608.0,2665.25,0.23,29.39,30.63,65.98,healthcare,pharmaceuticals - indian - formulations,59.32,0.88,38.17,0.33,0.28,2425.67,2278.34,8.01,2026-07-13,,,,,,,
2026-07-13T13:01:09.343,AJANTPHARM,3417.2,2.05,3273.2,3254.8,3334.23,3541.66,0.53,40.01,39.61,64.97,healthcare,pharmaceuticals - indian - formulations,36.5,2.49,30.41,0.11,0.37,3195.76,3042.48,7.88,2026-07-13,,,,,,,
2026-07-13T13:01:09.343,IPCALAB,1831.3,2.43,1724.8,1741.0,1746.08,1959.13,0.77,34.4,38.45,75.35,healthcare,pharmaceuticals - indian - bulk drugs & formln,36.33,4.88,26.26,0.09,0.4,1717.08,1638.62,7.77,2026-07-13,,,,,,,
2026-07-13T13:01:09.343,GMRAIRPORT,114.55,1.81,109.37,110.31,112.93,116.98,0.35,98.75,661.82,65.09,miscellaneous,miscellaneous,27.22,1.44,14.94,0.03,0.19,109.23,105.29,7.16,2026-07-13,,,,,,,
2026-07-13T13:01:09.343,LUPIN,2498.4,0.08,2436.38,2445.7,2466.89,2545.67,0.39,17.93,20.87,68.77,healthcare,pharmaceuticals - indian - bulk drugs & formln,28.66,1.28,21.79,0.05,0.25,2401.86,2340.95,6.81,2026-07-13,,,,,,,
2026-07-13T13:01:09.343,ASTERDM,820.05,1.38,788.95,771.45,777.72,883.55,0.36,75.37,107.28,63.74,healthcare,healthcare,19.72,5.44,31.61,0.23,0.12,774.76,744.24,6.65,2026-07-13,,,,,,,
2026-07-13T13:01:09.343,GLENMARK,2304.2,0.93,2218.72,2212.6,2200.46,2459.8,0.59,53.94,47.3,60.41,healthcare,pharmaceuticals - indian - bulk drugs & formln,13.95,4.71,18.88,0.02,0.22,2186.93,2106.17,6.62,2026-07-13,,,,,,,
2026-07-13T13:01:09.343,TITAN,4612.1,0.6,4433.91,4505.0,4506.85,4769.97,0.4,86.82,80.16,67.25,consumer discretionary,diamond cutting / jewellery,24.5,2.34,19.85,0.0,0.2,4421.22,4300.96,6.53,2026-07-13,,,,,,,
2026-07-13T13:01:09.343,GABRIEL,1252.3,0.12,1203.44,1215.0,1269.04,1227.19,0.59,67.62,71.23,60.21,auto,auto ancillaries,33.76,-1.32,28.38,0.14,-0.02,1158.51,1108.37,6.53,2026-07-13,,,,,,,
2026-07-13T13:01:09.343,WELSPUNLIV,170.8,2.79,160.2,161.8,169.49,172.77,0.6,39.54,72.88,64.13,textiles,textiles - products,28.85,0.77,29.58,0.24,0.29,157.94,150.19,6.32,2026-07-13,,,,,,,
2026-07-13T13:01:09.343,ADANIENT,3191.3,1.08,3052.9,3026.8,3100.51,3327.48,0.39,-466.56,40.24,62.7,services,trading,33.04,2.93,42.18,0.33,0.23,3003.62,2866.55,5.87,2026-07-13,,,,,,,
2026-07-13T13:01:09.343,3MINDIA,35700.0,0.93,34437.2,33905.0,34457.39,37563.91,0.48,46.69,76.29,67.86,miscellaneous,diversified - large,17.41,3.61,3.49,-0.06,0.16,33874.58,32540.52,5.79,2026-07-13,,,,,,,
2026-07-13T13:01:09.343,LLOYDSME,1823.5,1.33,1740.58,1708.9,1739.47,1949.55,0.59,17.03,25.78,59.19,metals & mining,mining / minerals / metals,18.21,4.83,47.1,0.31,0.32,1703.13,1622.36,5.74,2026-07-13,,,,,,,
2026-07-13T13:01:09.343,THELEELA,506.2,1.04,485.59,473.7,493.88,524.69,0.62,12.94,29.52,67.01,services,hotels,37.82,2.5,29.34,0.11,0.14,469.09,444.46,5.66,2026-07-13,,,,,,,
2026-07-13T13:01:09.343,TVSMOTOR,3673.4,1.39,3501.34,3572.8,3606.64,3773.54,0.28,56.55,57.03,61.71,auto,automobiles - motorcycles / mopeds,21.27,1.85,1.63,-0.11,-0.01,3480.15,3356.81,5.55,2026-07-13,,,,,,,
2026-07-13T13:01:09.343,LALPATHLAB,1718.0,1.49,1639.05,1635.9,1653.42,1814.88,0.28,54.64,35.86,63.43,healthcare,healthcare,24.15,3.91,17.91,0.09,0.09,1610.73,1550.28,5.51,2026-07-13,,,,,,,
2026-07-13T13:01:09.343,GODREJIND,1391.5,-1.85,1337.7,1195.6,1233.49,1628.52,1.04,26.37,38.49,80.53,chemicals,chemicals,56.56,12.81,36.73,0.25,0.24,1255.76,1166.85,5.3,2026-07-13,,,,,,,
2026-07-13T13:01:09.343,INDUSINDBK,1012.85,-0.29,980.54,989.8,977.63,1065.68,0.2,33.19,89.03,65.72,bank,banks - private sector,31.57,3.6,20.02,0.06,0.3,960.42,922.25,5.09,2026-07-13,,,,,,,
2026-07-13T13:01:09.343,IIFL,555.0,0.42,535.08,513.0,516.57,612.65,0.26,10.05,14.15,63.93,financials,finance & investments,21.49,7.44,-2.12,-0.21,0.1,515.54,491.9,4.77,2026-07-13,,,,,,,
2026-07-13T13:01:09.343,BOSCHLTD,41825.0,0.02,40483.8,41310.0,41769.5,41908.25,0.22,54.11,44.47,66.73,auto,auto ancillaries,39.37,0.13,13.72,-0.0,0.05,40152.51,39123.15,4.74,2026-07-13,,,,,,,
2026-07-13T13:01:09.343,CHOLAFIN,1818.4,0.59,1741.95,1755.3,1841.47,1783.8,0.19,23.52,29.19,63.67,financials,finance & investments,33.51,-1.25,5.08,-0.05,0.01,1724.22,1654.08,4.53,2026-07-13,,,,,,,
2026-07-13T13:01:09.343,BANDHANBNK,210.3,0.14,203.14,194.82,199.14,227.04,0.57,15.84,27.63,55.83,bank,banks - private sector,12.81,5.6,49.65,0.34,0.2,195.1,186.3,4.36,2026-07-13,,,,,,,
2026-07-13T13:01:09.343,SUNPHARMA,1929.3,-0.32,1872.78,1875.1,1901.41,1971.13,0.35,42.68,40.49,67.09,healthcare,pharmaceuticals - indian - bulk drugs & formln,32.59,1.47,8.67,0.01,0.1,1860.21,1812.19,3.84,2026-07-13,,,,,,,
2026-07-13T13:01:09.343,SHYAMMETL,1019.85,4.59,945.85,916.1,933.94,1148.71,1.82,22.76,25.59,66.73,metals & mining,steel - large,25.06,9.2,24.99,0.17,0.09,947.72,911.76,3.69,2026-07-13,,,,,,,
2026-07-13T13:01:09.343,AEGISVOPAK,285.08,0.67,266.71,267.75,268.17,310.44,0.43,114.95,132.95,71.65,transportation,miscellaneous,41.3,6.3,19.19,0.11,-0.02,250.67,229.0,3.67,2026-07-13,,,,,,,
2026-07-13T13:01:09.343,JSWINFRA,350.7,6.26,325.07,311.8,330.06,381.66,2.65,43.62,45.09,71.58,transportation,miscellaneous,34.31,6.25,31.91,0.18,0.15,324.93,308.86,3.55,2026-07-13,,,,,,,
2026-07-13T13:01:09.343,CANFINHOME,925.0,0.38,890.87,885.75,895.43,969.36,0.83,8.91,11.3,63.5,financials,finance - housing,16.04,3.3,2.1,-0.05,0.05,869.12,843.06,3.4,2026-07-13,,,,,,,
2026-07-13T13:01:09.343,AADHARHFC,534.1,-0.08,514.84,520.15,537.33,529.26,0.59,18.65,21.12,59.9,financials,finance - housing,30.69,-0.6,9.63,0.01,-0.01,496.99,480.26,3.32,2026-07-13,,,,,,,
2026-07-13T13:01:09.343,HEG,572.7,5.07,527.24,509.1,513.65,661.27,1.55,-24.27,30.83,61.98,industrials,electrodes - graphites,12.54,11.5,6.71,-0.12,0.07,521.1,483.45,3.03,2026-07-13,,,,,,,
2026-07-13T13:01:09.343,MRPL,163.92,0.88,159.25,144.3,145.72,191.22,2.36,61.16,14.79,61.01,energy,refineries,14.31,12.49,7.16,0.06,0.09,150.11,145.84,2.84,2026-07-13,,,,,,,
2026-07-13T13:01:09.343,BAJFINANCE,1020.6,0.01,983.63,994.1,1027.31,1010.54,0.31,29.03,33.34,63.0,financials,finance & investments,33.75,-0.65,0.39,-0.03,-0.1,973.33,939.68,2.63,2026-07-13,,,,,,,
2026-07-13T13:01:09.343,JKTYRE,409.3,-0.24,393.81,394.9,403.64,417.79,0.49,16.37,14.84,55.17,auto,tyres,19.43,1.4,-8.08,-0.26,-0.04,383.76,367.8,2.44,2026-07-13,,,,,,,
2026-07-13T13:01:09.343,ASAHIINDIA,927.25,1.35,888.86,866.5,856.96,1032.68,0.68,44.58,67.12,62.85,building materials,glass & glass products,21.31,8.2,-7.76,-0.13,-0.05,870.43,833.56,2.34,2026-07-13,,,,,,,
